"employee_id","has_relevant_field","highest_edu","last_edu_year","degreeNumber"
"t_597",0,"phd",2013,2
"t_5970",1,"master",2019,2
"t_5971",1,"master",2020,2
"t_5972",1,"phd",2016,3
"t_5973",1,"master",2022,3
"t_5974",0,"phd",2015,5
"t_5975",0,"phd",2021,3
"t_5976",0,"master",2016,2
"t_5977",1,"bachelor",2017,1
"t_598",0,"master",2015,3
"t_5980",0,"phd",2021,5
"t_5981",0,"master",2013,3
"t_5982",0,"phd",2016,4
"t_5983",0,"phd",2019,3
"t_5984",1,"master",2022,3
"t_5985",0,"master",2011,2
"t_5986",1,"master",2017,2
"t_5987",0,"master",2010,3
"t_5988",1,"master",2020,2
"t_5989",1,"master",2009,1
"t_599",1,"master",2020,2
"t_5990",1,"master",2018,2
"t_5991",0,"phd",2017,3
"t_5992",1,"master",2018,2
"t_5993",1,"master",2021,2
"t_5994",0,"master",2019,1
"t_5995",1,"master",2018,3
"t_5996",1,"master",2020,1
"t_5997",0,"phd",2021,3
"t_5998",1,"phd",2020,3
"t_5999",0,"master",2018,2
"t_6",1,"master",2022,2
"t_60",1,"phd",2013,3
"t_600",0,"phd",2005,3
"t_6000",1,"bachelor",2014,3
"t_6001",0,"bachelor",2012,2
"t_6002",1,"master",2018,2
"t_6003",1,"master",2022,3
"t_6004",0,"phd",2009,4
"t_6005",0,"master",2010,2
"t_6006",1,"master",2017,2
"t_6007",1,"master",-1,1
"t_6008",0,"bachelor",2021,1
"t_6009",1,"bachelor",2016,1
"t_601",1,"phd",2018,3
"t_6010",0,"master",2017,2
"t_6011",1,"master",1998,1
"t_6012",1,"master",-1,2
"t_6013",0,"phd",2010,3
"t_6014",1,"master",2017,2
"t_6015",1,"master",2022,3
"t_6016",0,"master",2013,2
"t_6017",1,"master",2022,3
"t_6018",0,"master",2014,1
"t_6019",1,"master",2019,2
"t_602",1,"master",2021,1
"t_6020",1,"phd",2020,3
"t_6021",0,"phd",2015,3
"t_6022",1,"master",2022,2
"t_6023",0,"master",2017,2
"t_6024",1,"master",2021,2
"t_6025",1,"master",2022,2
"t_6026",1,"phd",2019,3
"t_6027",1,"master",2017,3
"t_6028",1,"master",2019,2
"t_6029",1,"master",1994,1
"t_6030",1,"master",2010,1
"t_6031",1,"phd",2013,2
"t_6032",1,"master",2018,3
"t_6033",1,"master",2021,2
"t_6034",0,"master",2018,2
"t_6035",0,"master",2017,3
"t_6036",0,"master",2022,2
"t_6037",1,"phd",2019,3
"t_6038",0,"phd",2014,3
"t_6039",1,"bachelor",2013,3
"t_604",0,"master",2019,3
"t_6040",1,"phd",1980,1
"t_6041",0,"master",2017,3
"t_6042",1,"phd",2014,2
"t_6043",0,"master",2020,1
"t_6044",1,"master",2021,2
"t_6045",0,"master",2018,2
"t_6046",0,"phd",2018,3
"t_6047",1,"master",2022,2
"t_6049",0,"master",2016,2
"t_605",1,"master",2021,3
"t_6050",0,"phd",2014,1
"t_6051",1,"master",2015,2
"t_6052",1,"master",2016,2
"t_6053",1,"master",2021,2
"t_6054",1,"phd",2022,5
"t_6055",1,"phd",2022,3
"t_6056",1,"master",2022,3
"t_6057",1,"master",2016,2
"t_6058",1,"master",2002,1
"t_6059",1,"phd",2021,3
"t_606",1,"bachelor",2019,2
"t_6060",1,"master",2018,2
"t_6061",1,"master",2019,2
"t_6062",1,"master",2015,3
"t_6063",1,"master",2022,2
"t_6064",0,"phd",2014,3
"t_6065",1,"master",2022,2
"t_6066",0,"bachelor",2000,1
"t_6067",0,"bachelor",2005,1
"t_6068",1,"master",2020,3
"t_6069",1,"bachelor",-1,1
"t_607",1,"master",2016,1
"t_6070",0,"master",2017,3
"t_6071",1,"phd",2020,3
"t_6072",1,"master",2018,2
"t_6073",1,"master",2015,2
"t_6074",0,"master",2015,3
"t_6075",1,"master",2015,2
"t_6076",0,"phd",2017,3
"t_6077",1,"bachelor",2019,1
"t_6078",1,"phd",2022,3
"t_6079",0,"master",2015,2
"t_608",1,"phd",2017,4
"t_6081",1,"phd",2018,5
"t_6082",1,"bachelor",2018,2
"t_6083",1,"master",2019,2
"t_6084",1,"master",2018,2
"t_6085",1,"phd",2013,4
"t_6086",1,"phd",2022,3
"t_6087",0,"bachelor",2021,1
"t_6088",1,"master",2020,2
"t_609",1,"master",2014,3
"t_6090",0,"phd",2015,3
"t_6091",0,"master",2018,2
"t_6092",0,"bachelor",2022,2
"t_6093",1,"phd",2015,3
"t_6094",1,"bachelor",2022,1
"t_6095",1,"master",2021,2
"t_6096",1,"master",2021,2
"t_6097",0,"phd",2013,1
"t_6098",1,"master",2020,1
"t_6099",1,"master",2021,2
"t_61",0,"phd",2020,2
"t_610",1,"master",2020,2
"t_6100",1,"master",2021,1
"t_6101",0,"master",2020,3
"t_6103",1,"master",-1,2
"t_6104",1,"phd",2021,4
"t_6105",1,"phd",2011,4
"t_6106",1,"phd",2018,4
"t_6107",0,"master",2010,2
"t_6108",1,"phd",2022,4
"t_6109",1,"master",2021,2
"t_611",0,"master",2018,2
"t_6110",1,"phd",2011,4
"t_6111",0,"phd",2022,4
"t_6112",1,"master",2020,2
"t_6114",1,"master",1995,1
"t_6116",0,"phd",2010,3
"t_6117",1,"phd",2011,3
"t_6118",1,"phd",2014,3
"t_6119",1,"master",2010,2
"t_6120",0,"master",2021,2
"t_6121",1,"master",2020,2
"t_6122",0,"bachelor",2022,1
"t_6123",0,"phd",-1,3
"t_6124",1,"master",2021,3
"t_6126",1,"master",2018,2
"t_6127",1,"master",2021,2
"t_6128",0,"bachelor",2019,1
"t_6129",1,"master",2022,2
"t_613",1,"phd",2012,6
"t_6130",1,"master",2019,2
"t_6131",0,"master",2021,3
"t_6132",1,"master",2010,2
"t_6133",1,"master",2021,2
"t_6134",0,"bachelor",2018,1
"t_6135",1,"master",2021,3
"t_6136",1,"master",2019,3
"t_6137",0,"master",2022,2
"t_6138",1,"phd",2021,5
"t_6139",1,"master",2022,3
"t_614",1,"phd",2014,3
"t_6140",1,"master",2022,3
"t_6141",0,"master",2009,1
"t_6142",0,"phd",1991,1
"t_6143",1,"master",2022,2
"t_6144",1,"master",2021,2
"t_6145",0,"bachelor",2018,1
"t_6146",0,"bachelor",2020,2
"t_6147",1,"phd",1989,3
"t_6148",1,"master",2018,2
"t_6149",1,"phd",2022,4
"t_615",1,"master",2014,3
"t_6150",1,"master",2013,1
"t_6151",0,"master",2021,2
"t_6152",1,"master",2020,2
"t_6153",1,"bachelor",2019,1
"t_6154",1,"master",2017,2
"t_6155",1,"master",2021,1
"t_6156",1,"master",2014,2
"t_6158",0,"master",2017,2
"t_6159",1,"master",2022,2
"t_616",1,"phd",2013,4
"t_6160",0,"phd",2020,3
"t_6161",0,"phd",2016,1
"t_6162",0,"master",2019,2
"t_6163",0,"phd",2015,3
"t_6164",0,"phd",2016,4
"t_6165",1,"master",2015,2
"t_6166",0,"master",2022,3
"t_6167",1,"bachelor",2017,1
"t_6168",0,"phd",2018,3
"t_6169",1,"master",2014,3
"t_617",1,"master",2021,2
"t_6170",1,"master",2014,1
"t_6171",1,"bachelor",2020,1
"t_6174",0,"master",2022,2
"t_6175",1,"master",2022,2
"t_6176",0,"master",-1,2
"t_6177",1,"bachelor",2022,2
"t_6178",0,"phd",2016,4
"t_6179",1,"master",2016,2
"t_618",1,"phd",2022,3
"t_6180",1,"master",2020,3
"t_6181",1,"bachelor",2018,2
"t_6182",1,"master",2018,1
"t_6183",1,"master",2022,2
"t_6184",1,"bachelor",2020,1
"t_6185",0,"phd",2017,1
"t_6186",0,"master",2008,2
"t_6187",0,"bachelor",2018,1
"t_6188",0,"master",2022,2
"t_619",1,"phd",2012,4
"t_6190",0,"phd",2020,3
"t_6191",1,"master",2012,2
"t_6192",1,"master",2021,2
"t_6193",1,"phd",2019,4
"t_6195",1,"master",2017,2
"t_6196",1,"master",2020,2
"t_6197",1,"phd",2018,2
"t_6198",0,"bachelor",2022,1
"t_6199",1,"master",2022,2
"t_62",1,"phd",2016,3
"t_620",1,"master",2019,2
"t_6200",1,"master",2018,2
"t_6202",0,"bachelor",2020,1
"t_6203",1,"master",2022,3
"t_6204",1,"bachelor",2015,1
"t_6205",0,"master",2022,2
"t_6206",0,"phd",2017,3
"t_6207",1,"master",1994,2
"t_6208",1,"master",2022,2
"t_6209",1,"phd",2022,4
"t_621",0,"master",2020,2
"t_6210",1,"master",2020,2
"t_6211",1,"master",2021,2
"t_6212",0,"master",2016,3
"t_6213",0,"phd",2003,2
"t_6214",1,"master",-1,2
"t_6215",1,"bachelor",2021,1
"t_6216",0,"master",2017,2
"t_6218",1,"master",2021,3
"t_6219",1,"master",2022,3
"t_622",1,"master",2016,1
"t_6220",0,"phd",2016,5
"t_6221",1,"master",2021,1
"t_6222",0,"bachelor",2020,1
"t_6223",1,"bachelor",2020,1
"t_6224",1,"bachelor",2022,2
"t_6225",1,"master",2022,2
"t_6226",1,"phd",2020,4
"t_6227",0,"phd",2008,1
"t_6228",1,"master",2019,2
"t_6229",1,"master",2017,1
"t_623",0,"bachelor",2016,1
"t_6230",1,"master",2022,2
"t_6231",1,"bachelor",2022,1
"t_6232",1,"master",2018,3
"t_6233",1,"phd",2012,3
"t_6234",1,"bachelor",2019,2
"t_6236",0,"bachelor",2020,1
"t_6237",1,"bachelor",2019,1
"t_6238",1,"master",2017,2
"t_6239",1,"master",2019,2
"t_624",0,"master",2012,2
"t_6240",0,"master",2017,2
"t_6241",1,"master",2021,2
"t_6242",1,"master",2018,2
"t_6243",1,"phd",2006,3
"t_6244",0,"master",2020,3
"t_6245",0,"master",2020,2
"t_6246",1,"master",2016,2
"t_6247",1,"bachelor",2022,1
"t_6248",0,"master",2020,2
"t_6249",1,"master",2017,1
"t_625",1,"phd",2005,2
"t_6250",0,"bachelor",2021,1
"t_6251",1,"bachelor",2021,1
"t_6252",0,"master",1996,1
"t_6253",0,"phd",2019,4
"t_6255",1,"master",2020,2
"t_6256",1,"master",2022,2
"t_6257",1,"master",2022,3
"t_6258",0,"bachelor",2021,1
"t_6259",1,"master",2022,2
"t_626",0,"bachelor",2020,1
"t_6260",1,"master",1987,1
"t_6261",1,"phd",2020,2
"t_6262",1,"master",2017,3
"t_6263",1,"bachelor",2021,2
"t_6265",1,"phd",2011,4
"t_6267",0,"master",2018,2
"t_6268",0,"master",2016,2
"t_6269",0,"phd",2010,2
"t_627",0,"master",2021,2
"t_6270",1,"phd",2002,4
"t_6271",0,"master",2012,2
"t_6272",0,"master",1998,2
"t_6273",1,"master",2020,3
"t_6274",1,"master",2021,2
"t_6275",0,"master",2020,1
"t_6276",0,"bachelor",2015,1
"t_6279",0,"master",2019,1
"t_628",0,"phd",2016,2
"t_6280",1,"master",2020,3
"t_6281",0,"bachelor",2021,1
"t_6282",0,"bachelor",2021,1
"t_6284",0,"master",2022,2
"t_6285",1,"master",2021,2
"t_6287",1,"master",2022,2
"t_6288",0,"master",2022,1
"t_6289",1,"master",2019,3
"t_629",0,"master",2010,1
"t_6290",0,"master",2020,2
"t_6291",0,"bachelor",2020,1
"t_6292",1,"phd",2022,4
"t_6293",0,"master",2016,3
"t_6294",1,"master",2020,2
"t_6295",0,"phd",2017,4
"t_6296",1,"master",2022,2
"t_6297",1,"master",2019,2
"t_6298",1,"master",2022,2
"t_6299",1,"master",2012,3
"t_63",0,"phd",2015,3
"t_630",1,"master",2022,2
"t_6302",1,"bachelor",2018,1
"t_6303",1,"master",2019,1
"t_6304",1,"master",2010,2
"t_6305",0,"bachelor",2019,1
"t_6306",0,"phd",2019,4
"t_6307",1,"master",2022,3
"t_6308",0,"phd",2019,3
"t_6309",1,"phd",2019,4
"t_631",1,"bachelor",2017,2
"t_6310",1,"master",2020,2
"t_6311",0,"phd",2022,2
"t_6312",1,"bachelor",2016,1
"t_6313",0,"bachelor",2020,1
"t_6314",0,"phd",2015,2
"t_6315",0,"master",2021,1
"t_6316",1,"phd",2015,2
"t_6317",0,"master",2015,3
"t_6318",1,"master",1993,1
"t_6319",0,"master",1992,2
"t_632",1,"master",2021,2
"t_6320",0,"bachelor",2020,1
"t_6321",0,"master",1997,1
"t_6322",0,"master",2017,3
"t_6323",0,"master",2015,2
"t_6324",1,"master",2018,2
"t_6325",0,"master",2013,2
"t_6327",0,"phd",2015,3
"t_6328",0,"master",2016,2
"t_6329",1,"bachelor",2021,1
"t_633",0,"master",2011,2
"t_6330",1,"master",2022,2
"t_6331",0,"phd",2018,4
"t_6332",1,"master",2013,2
"t_6333",0,"master",2019,1
"t_6336",1,"phd",2019,3
"t_6338",0,"bachelor",2020,1
"t_6339",0,"master",2021,2
"t_634",1,"master",2020,2
"t_6340",1,"phd",2021,3
"t_6341",1,"master",2021,2
"t_6342",1,"master",2022,2
"t_6343",0,"phd",2017,4
"t_6344",0,"phd",2011,4
"t_6345",1,"master",2021,3
"t_6346",1,"master",2022,3
"t_6347",1,"master",2020,2
"t_6348",0,"phd",2017,4
"t_6349",0,"phd",2003,2
"t_635",0,"master",2005,1
"t_6350",1,"master",2021,2
"t_6351",0,"master",2014,2
"t_6352",1,"master",2022,3
"t_6353",1,"bachelor",2021,1
"t_6354",0,"phd",2018,2
"t_6355",1,"master",2022,2
"t_6356",1,"master",2000,3
"t_6357",0,"master",2022,2
"t_6358",0,"master",2005,1
"t_6359",0,"master",-1,2
"t_636",1,"bachelor",2021,1
"t_6360",1,"bachelor",2021,1
"t_6361",1,"master",2022,2
"t_6362",1,"master",2022,3
"t_6363",1,"master",2020,3
"t_6364",0,"bachelor",2009,1
"t_6365",1,"master",2014,3
"t_6366",0,"bachelor",2003,2
"t_6367",0,"master",2018,2
"t_6368",1,"phd",2018,4
"t_6369",0,"master",2018,2
"t_637",1,"phd",2018,4
"t_6370",1,"phd",2015,3
"t_6372",0,"phd",2009,2
"t_6373",0,"master",2022,2
"t_6374",0,"bachelor",2021,1
"t_6375",1,"phd",2020,4
"t_6376",0,"master",2020,1
"t_6377",1,"master",2017,3
"t_6378",1,"master",2018,1
"t_6379",0,"bachelor",2021,1
"t_638",1,"master",2022,1
"t_6380",1,"master",2015,2
"t_6381",1,"master",2021,2
"t_6382",1,"master",2019,1
"t_6383",1,"bachelor",2014,1
"t_6384",0,"phd",2013,4
"t_6385",1,"master",2018,2
"t_6386",0,"master",1994,1
"t_6387",1,"master",-1,3
"t_6388",1,"master",2022,2
"t_639",1,"phd",2019,2
"t_6390",0,"phd",2013,1
"t_6391",0,"bachelor",2019,1
"t_6392",0,"bachelor",2022,1
"t_6393",1,"phd",2022,4
"t_6394",0,"master",2016,1
"t_6395",1,"phd",2015,3
"t_6396",1,"master",2020,3
"t_6397",0,"phd",2017,3
"t_6399",1,"master",2019,2
"t_64",1,"master",2022,2
"t_640",1,"master",2022,3
"t_6400",1,"master",2022,3
"t_6401",1,"bachelor",2022,1
"t_6402",0,"phd",2016,4
"t_6403",0,"bachelor",2022,1
"t_6404",1,"bachelor",2021,1
"t_6405",0,"bachelor",2021,1
"t_6406",0,"master",2017,2
"t_6407",0,"master",2015,3
"t_6409",1,"phd",2008,2
"t_641",0,"phd",2020,4
"t_6410",1,"master",2019,3
"t_6411",1,"phd",1999,2
"t_6412",1,"master",2022,3
"t_6413",1,"master",2022,2
"t_6414",1,"phd",2019,5
"t_6415",1,"master",2022,2
"t_6416",0,"master",2002,1
"t_6417",1,"phd",2010,2
"t_6418",1,"phd",2015,2
"t_6419",0,"phd",2008,2
"t_642",0,"master",2021,2
"t_6420",0,"phd",2010,4
"t_6421",1,"master",2021,2
"t_6422",0,"master",2020,2
"t_6423",0,"master",2020,1
"t_6424",1,"phd",2022,4
"t_6426",1,"master",2012,2
"t_6427",0,"master",2020,2
"t_6428",1,"master",2021,2
"t_6429",0,"master",2022,2
"t_643",1,"master",2014,3
"t_6430",1,"phd",2017,3
"t_6431",1,"master",2017,3
"t_6432",0,"phd",2003,2
"t_6433",0,"master",2019,2
"t_6434",1,"phd",2015,4
"t_6435",0,"master",2020,2
"t_6436",0,"phd",2017,3
"t_6437",0,"master",2016,2
"t_6438",1,"bachelor",2021,1
"t_6439",0,"master",2022,2
"t_644",1,"master",2020,3
"t_6440",0,"bachelor",2021,1
"t_6441",0,"phd",2017,2
"t_6442",0,"phd",2019,4
"t_6444",1,"master",-1,2
"t_6445",1,"master",2022,3
"t_6446",1,"master",2021,2
"t_6449",1,"master",2019,2
"t_645",1,"master",2015,2
"t_6450",0,"phd",2015,6
"t_6451",1,"bachelor",2022,1
"t_6453",1,"phd",2018,2
"t_6454",0,"bachelor",2017,2
"t_6455",0,"master",2021,2
"t_6457",0,"phd",2016,1
"t_6459",0,"phd",2018,2
"t_646",1,"master",2020,3
"t_6460",1,"master",2022,1
"t_6461",0,"phd",2000,2
"t_6462",1,"master",2017,2
"t_6463",1,"phd",2017,4
"t_6464",1,"master",2020,2
"t_6465",0,"phd",2012,4
"t_6466",1,"master",2019,2
"t_6467",1,"master",2018,2
"t_6468",0,"master",1997,3
"t_6469",1,"master",2019,2
"t_647",1,"master",2015,3
"t_6470",0,"phd",2015,4
"t_6471",0,"phd",1994,2
"t_6473",1,"master",2018,2
"t_6474",0,"master",2020,2
"t_6475",0,"bachelor",2021,1
"t_6476",1,"bachelor",2022,1
"t_6477",0,"phd",2019,2
"t_6478",0,"bachelor",2021,1
"t_6479",0,"bachelor",2019,1
"t_648",0,"phd",2019,5
"t_6480",0,"master",2002,2
"t_6481",1,"master",2015,2
"t_6482",1,"master",2019,3
"t_6483",0,"master",2020,2
"t_6484",0,"bachelor",2022,1
"t_6485",0,"bachelor",2022,1
"t_6486",0,"phd",2011,2
"t_6487",1,"master",-1,2
"t_6488",1,"bachelor",2020,1
"t_6489",1,"master",2021,3
"t_649",1,"master",2013,3
"t_6490",1,"master",2019,1
"t_6492",0,"bachelor",2020,2
"t_6493",1,"master",2018,2
"t_6494",0,"phd",2007,4
"t_6495",0,"phd",2015,4
"t_6496",0,"bachelor",2021,1
"t_6497",0,"master",2017,2
"t_6498",0,"bachelor",2014,1
"t_6499",1,"master",2019,2
"t_65",1,"master",2019,3
"t_650",1,"master",2020,2
"t_6500",1,"master",2017,2
"t_6501",0,"phd",2000,1
"t_6502",1,"master",2022,2
"t_6503",0,"phd",2013,1
"t_6504",1,"master",2017,2
"t_6506",1,"master",2021,3
"t_6507",1,"master",2022,2
"t_6508",1,"phd",2022,3
"t_6509",1,"master",2020,2
"t_651",1,"master",2014,3
"t_6510",1,"master",2020,2
"t_6511",1,"master",2019,1
"t_6512",1,"master",2020,2
"t_6514",0,"bachelor",2010,1
"t_6515",1,"master",2018,2
"t_6516",0,"bachelor",2020,1
"t_6517",1,"master",2017,2
"t_6518",0,"master",2019,2
"t_6519",1,"master",2021,2
"t_652",0,"master",2014,2
"t_6520",1,"bachelor",-1,1
"t_6521",1,"phd",2020,3
"t_6522",1,"master",2022,2
"t_6523",1,"master",2022,3
"t_6524",1,"master",2021,2
"t_6525",1,"phd",2019,5
"t_6526",0,"master",2020,2
"t_6527",1,"phd",2015,5
"t_6528",0,"master",2019,2
"t_6529",1,"master",2018,2
"t_653",1,"master",2020,3
"t_6530",0,"master",2020,2
"t_6531",0,"master",2022,1
"t_6532",1,"master",2015,2
"t_6533",1,"master",2021,2
"t_6534",1,"master",2021,2
"t_6535",1,"master",2020,2
"t_6536",1,"master",2017,2
"t_6537",1,"bachelor",2021,1
"t_6538",1,"master",2019,1
"t_6539",1,"master",2022,2
"t_654",0,"phd",2010,3
"t_6540",1,"master",2018,3
"t_6541",1,"master",2017,3
"t_6542",1,"master",2016,3
"t_6543",1,"master",2019,2
"t_6544",0,"master",2020,2
"t_6545",1,"master",2020,3
"t_6546",1,"bachelor",2018,2
"t_6547",1,"bachelor",2020,2
"t_6548",1,"master",2021,2
"t_655",1,"master",2017,3
"t_6550",1,"master",2021,2
"t_6551",1,"master",2016,2
"t_6552",1,"phd",2002,3
"t_6553",0,"master",2018,2
"t_6554",1,"master",2018,2
"t_6555",0,"bachelor",2017,2
"t_6556",0,"master",2014,2
"t_6557",1,"master",2021,3
"t_6558",1,"bachelor",2014,1
"t_6559",1,"master",2020,2
"t_656",1,"master",2020,1
"t_6561",1,"master",2018,2
"t_6562",0,"master",2014,2
"t_6563",1,"bachelor",2020,2
"t_6564",1,"master",2022,2
"t_6565",0,"phd",2018,3
"t_6566",1,"phd",2021,3
"t_6567",1,"bachelor",2022,1
"t_6568",1,"master",2022,2
"t_6569",1,"master",2019,2
"t_657",1,"master",2021,3
"t_6570",0,"bachelor",2017,2
"t_6571",1,"master",2018,2
"t_6572",1,"master",-1,1
"t_6573",0,"phd",2013,3
"t_6574",1,"master",2021,1
"t_6575",1,"phd",2019,5
"t_6576",1,"master",2020,3
"t_6577",1,"master",2016,1
"t_6578",0,"master",2018,2
"t_6579",1,"master",2018,2
"t_658",0,"phd",2011,2
"t_6580",1,"master",2022,1
"t_6581",1,"bachelor",2019,1
"t_6582",1,"bachelor",2018,1
"t_6583",1,"master",2021,1
"t_6584",1,"bachelor",2022,1
"t_6585",1,"phd",2022,4
"t_6586",1,"master",2020,3
"t_6587",0,"phd",2020,3
"t_6588",1,"master",2019,2
"t_6589",0,"master",2017,2
"t_659",0,"master",2021,2
"t_6590",1,"master",2018,1
"t_6592",1,"master",2020,2
"t_6593",1,"master",2022,3
"t_6594",1,"phd",2015,1
"t_6595",1,"bachelor",2017,2
"t_6596",1,"phd",2019,2
"t_6597",1,"master",2019,2
"t_6598",0,"master",2022,3
"t_6599",0,"phd",2014,4
"t_66",1,"master",2020,2
"t_660",1,"master",2020,2
"t_6600",1,"master",2022,2
"t_6601",1,"phd",2007,1
"t_6602",0,"master",2020,2
"t_6603",0,"phd",2017,2
"t_6604",1,"master",2019,2
"t_6605",0,"bachelor",2015,3
"t_6606",1,"master",2022,1
"t_6607",1,"master",2021,3
"t_6608",0,"master",2021,3
"t_6609",0,"master",-1,2
"t_661",0,"bachelor",2019,1
"t_6610",1,"master",2018,2
"t_6611",1,"master",2022,3
"t_6612",0,"master",2022,1
"t_6613",0,"master",2016,3
"t_6614",1,"master",2018,2
"t_6615",0,"master",2017,2
"t_6616",1,"bachelor",2018,3
"t_6617",1,"master",2021,3
"t_6618",1,"master",2022,1
"t_6619",1,"master",2021,1
"t_662",0,"master",2016,1
"t_6620",1,"phd",2022,4
"t_6621",1,"master",2020,2
"t_6623",1,"master",2019,2
"t_6624",1,"master",2019,1
"t_6625",1,"master",2021,3
"t_6626",1,"master",2022,2
"t_6627",0,"phd",2011,1
"t_6628",0,"bachelor",2011,1
"t_6629",1,"master",2016,2
"t_663",0,"master",2018,2
"t_6630",1,"master",2021,2
"t_6631",1,"master",2022,2
"t_6632",1,"master",2020,3
"t_6633",1,"phd",2020,1
"t_6634",0,"master",2018,1
"t_6635",1,"master",2019,3
"t_6636",0,"bachelor",2019,1
"t_6637",1,"phd",2014,3
"t_6638",1,"master",2016,2
"t_6639",1,"master",2019,2
"t_664",0,"master",2016,2
"t_6640",1,"master",2020,2
"t_6641",1,"master",2016,2
"t_6642",1,"bachelor",2018,1
"t_6643",1,"phd",2017,2
"t_6644",1,"phd",2019,3
"t_6645",1,"master",2018,3
"t_6646",1,"bachelor",2019,1
"t_6647",1,"master",2022,2
"t_6648",1,"master",2020,2
"t_6649",1,"master",2017,2
"t_6650",0,"master",2015,2
"t_6651",1,"master",2021,2
"t_6652",1,"master",2020,2
"t_6653",1,"bachelor",2012,3
"t_6654",1,"bachelor",2014,1
"t_6655",1,"master",2021,2
"t_6656",1,"master",2018,3
"t_6657",1,"master",2018,2
"t_6658",0,"phd",2000,1
"t_6659",1,"master",2021,2
"t_666",0,"phd",2019,4
"t_6660",0,"bachelor",2018,2
"t_6661",1,"bachelor",2020,3
"t_6662",1,"phd",2020,5
"t_6663",1,"master",2021,2
"t_6664",1,"master",2015,2
"t_6665",1,"master",2021,3
"t_6667",1,"phd",2021,3
"t_6668",1,"master",2016,1
"t_6669",0,"master",2021,2
"t_667",1,"bachelor",2021,2
"t_6670",1,"phd",2016,4
"t_6671",1,"master",2020,2
"t_6672",1,"bachelor",2020,1
"t_6673",1,"bachelor",2018,1
"t_6674",1,"master",2021,1
"t_6675",0,"master",2018,2
"t_6676",1,"master",2020,1
"t_6677",1,"master",2021,2
"t_6678",1,"bachelor",2022,1
"t_6679",1,"master",2015,2
"t_668",1,"bachelor",2011,2
"t_6680",1,"master",2018,2
"t_6681",1,"master",2021,2
"t_6682",0,"bachelor",2001,1
"t_6683",1,"master",2015,3
"t_6685",0,"phd",2016,2
"t_6686",0,"master",2015,2
"t_6688",1,"master",2021,2
"t_6689",1,"phd",2021,2
"t_669",1,"phd",2018,4
"t_6690",1,"master",2015,2
"t_6691",0,"bachelor",2021,1
"t_6692",1,"master",2021,1
"t_6693",1,"master",2019,2
"t_6694",1,"master",2022,2
"t_6695",1,"master",2021,2
"t_6696",1,"phd",2019,2
"t_6697",1,"bachelor",2017,2
"t_6699",0,"phd",-1,5
"t_67",0,"phd",2018,2
"t_670",1,"master",2019,2
"t_6700",0,"master",2017,2
"t_6701",1,"master",2016,3
"t_6702",1,"master",2021,1
"t_6703",1,"master",2022,2
"t_6704",1,"phd",2017,5
"t_6705",1,"master",2020,2
"t_6706",1,"master",2013,2
"t_6707",1,"phd",2016,2
"t_6708",0,"master",2014,1
"t_6709",1,"master",2022,3
"t_671",1,"bachelor",-1,2
"t_6710",1,"master",2022,1
"t_6711",1,"master",2019,2
"t_6712",0,"master",2022,2
"t_6713",1,"master",2019,2
"t_6714",1,"master",2014,2
"t_6715",1,"bachelor",2022,1
"t_6716",1,"master",2022,3
"t_6717",0,"bachelor",2020,1
"t_6718",1,"master",2020,2
"t_6719",0,"master",2018,1
"t_672",1,"phd",2019,2
"t_6720",0,"master",2021,1
"t_6721",1,"master",2020,2
"t_6722",1,"master",2020,2
"t_6723",1,"master",2018,2
"t_6724",1,"master",2019,2
"t_6725",1,"master",2021,2
"t_6727",0,"master",2014,2
"t_6728",1,"master",2018,2
"t_6729",1,"phd",2018,2
"t_673",1,"master",2019,1
"t_6730",1,"master",2016,2
"t_6731",1,"master",2020,2
"t_6732",1,"bachelor",2018,2
"t_6734",1,"master",2019,2
"t_6735",1,"master",2013,3
"t_6736",0,"phd",2019,4
"t_6737",1,"master",2021,2
"t_6738",1,"phd",2016,4
"t_674",1,"master",2021,3
"t_6740",1,"master",2019,2
"t_6741",0,"bachelor",2020,1
"t_6742",0,"phd",2016,2
"t_6743",1,"phd",2022,4
"t_6744",1,"master",2020,3
"t_6745",1,"phd",2017,3
"t_6746",1,"master",2022,2
"t_6748",1,"bachelor",2022,2
"t_6749",0,"phd",2021,4
"t_675",0,"master",2016,3
"t_6750",1,"phd",2018,4
"t_6751",1,"master",2019,2
"t_6752",1,"master",2021,2
"t_6753",1,"master",2021,3
"t_6754",1,"phd",2022,1
"t_6755",1,"master",2020,2
"t_6756",1,"bachelor",2021,2
"t_6757",1,"phd",-1,2
"t_6758",1,"master",2015,2
"t_6759",1,"master",2019,2
"t_676",1,"master",2019,2
"t_6760",1,"phd",-1,3
"t_6761",1,"master",2016,1
"t_6762",1,"master",2020,2
"t_6763",0,"master",2016,1
"t_6764",0,"master",2017,1
"t_6765",1,"master",2020,3
"t_6766",1,"master",2018,2
"t_6767",1,"master",2018,1
"t_6768",0,"master",2018,2
"t_6769",1,"master",2022,2
"t_677",1,"master",2012,3
"t_6770",1,"bachelor",2018,2
"t_6771",1,"phd",2021,3
"t_6772",1,"phd",2022,3
"t_6773",1,"master",2021,3
"t_6774",1,"bachelor",2020,2
"t_6775",1,"master",2020,2
"t_6776",1,"master",2021,3
"t_6777",1,"master",2020,1
"t_6778",1,"master",2019,2
"t_6779",0,"master",2017,2
"t_678",0,"master",2015,1
"t_6780",1,"master",2022,2
