,company
10892,20558874
10893,20558874
10894,20558874
10895,639264
10896,245341
10897,166283
10898,15093461
10899,237095
10900,18705628
10901,27184373
10902,927565
10903,49107960
10904,166283
10905,11059328
10906,166283
10907,3321259
10908,467859
10909,166283
10910,12949200
10911,12949200
10912,18191773
10913,306019
10914,166529
10915,166529
10916,2340783
10917,3030694
10918,2787587
10919,6595068
10920,166529
10921,166529
10922,6595068
10923,2919540
10924,166529
10925,349970
10926,165743
10927,8586
10928,166529
10929,12582261
10930,3201557
10931,1584940
10932,267868
10933,2327149
10934,226245
10935,27005646
10936,4827017
10937,370552
10938,370552
10939,370552
10940,5195057
10941,5195057
10942,5195057
10943,36974901
10944,4923
10945,53122869
10946,18294957
10947,3155903
10948,17949565
10949,916626
10950,166529
10951,166529
10952,166529
10953,166529
10954,10812092
10955,10100864
10956,3030694
10957,3319435
10958,3319435
10959,2489365
10960,2489365
10961,6451760
10962,3804922
10963,5524
10964,2497653
10965,9361631
10966,166529
10967,967396
10968,967396
10969,303889
10970,808422
10971,18892510
10972,27912888
10973,1044937
10974,2857351
10975,2857351
10976,166529
10977,166529
10978,166529
10979,166529
10980,166529
10981,2028462
10982,166598
10983,5106
10984,10598396
10985,166529
10986,166529
10987,50100
10988,50100
10989,166529
10990,1768927
10991,10537522
10992,4990999
10993,18274980
10994,166529
10995,12470
10996,3555747
10997,414478
10998,165439
10999,1584940
11000,166529
11001,215128
11002,267910
11003,267910
11004,166529
11005,748731
11006,166529
11007,18140955
11008,69936
11009,6096
11010,166529
11011,166529
11012,11403267
11013,166529
11014,11784903
11015,80540
11016,10191458
11017,166529
11018,13028635
11019,166859
11020,13602900
11021,11361
11022,3635123
11023,10598012
11024,3635123
11025,3635123
11026,12981598
11027,9178211
11028,9178211
11029,166529
11030,166529
11031,166529
11032,166529
11033,13270428
11034,2004
11035,165046
11036,1763186
11037,20338442
11038,557679
11039,20106
11040,164700
11041,1267199
11042,17878391
11043,18933937
11044,9408181
11045,5245470
11046,18904654
11047,2035523
11048,490356
11049,11880
11050,48053
11051,166529
11052,18541356
11053,166529
11054,166529
11055,2914164
11056,166529
11057,91568
11058,3043251
11059,44603
11060,893253
11061,207470
11062,4800048
11063,166283
11064,166283
11065,166283
11066,166529
11067,3043251
11068,166529
11069,166529
11070,166529
11071,166529
11072,3076134
11073,166529
11074,3619463
11075,166529
11076,850467
11077,10146080
11078,10146080
11079,10146080
11080,10146080
11081,3744941
11082,220114
11083,3200474
11084,166529
11085,166529
11086,166529
11087,5337163
11088,15096549
11089,5061950
11090,166529
11091,30654120
11092,166529
11093,5106
11094,17941928
11095,17941928
11096,166529
11097,165743
11098,166529
11099,3530382
11100,166529
11101,166529
11102,2787587
11103,2787587
11104,2787587
11105,11295748
11106,166529
11107,223816
11108,263909
11109,18196973
11110,28423178
11111,1045341
11112,2198
11113,748731
11114,83775
11115,166529
11116,165743
11117,15790
11118,246832
11119,845066
11120,166529
11121,109635
11122,17941928
11123,10598396
11124,166529
11125,34300
11126,166529
11127,21302
11128,4751
11129,4751
11130,2220078
11131,166529
11132,50100
11133,18424330
11134,3027
11135,3027
11136,436351
11137,3132284
11138,166529
11139,50100
11140,1871401
11141,29014416
11142,166529
11143,166529
11144,2892254
11145,13441186
11146,6451760
11147,166529
11148,166529
11149,2239540
11150,2239540
11151,9509
11152,869560
11153,1249969
11154,27174449
11155,4923
11156,3185830
11157,3185830
11158,166529
11159,166529
11160,166529
11161,166529
11162,14560906
11163,13981593
11164,15073937
11165,14975
11166,9218081
11167,2919540
11168,9342
11169,404429
11170,9243454
11171,9243454
11172,166529
11173,166529
11174,9342
11175,3252088
11176,3336350
11177,65420
11178,18294957
11179,104533
11180,521052
11181,2914164
11182,15092506
11183,3147
11184,18196973
11185,4863175
11186,210765
11187,5106
11188,2049241
11189,2049241
11190,1225398
11191,166740
11192,82907317
11193,82907317
11194,11316892
11195,11316892
11196,11308
11197,37068170
11198,166529
11199,2919540
11200,166529
11201,9247504
11202,9247504
11203,11403267
11204,244356
11205,244356
11206,3772
11207,5275652
11208,164994
11209,1167363
11210,1167363
11211,11880
11212,166529
11213,769706
11214,166529
11215,166529
11216,68632843
11217,5006249
11218,5006249
11219,592835
11220,10957118
11221,10957118
11222,1123440
11223,15342
11224,404429
11225,2052783
11226,11493060
11227,2220078
11228,76208847
11229,15251086
11230,166529
11231,166676
11232,15095344
11233,17941928
11234,2919540
11235,215142
11236,2498391
11237,2920036
11238,166529
11239,18380388
11240,2919540
11241,939160
11242,29014416
11243,166529
11244,212669
11245,35192
11246,28423178
11247,166761
11248,166761
11249,166529
11250,13241065
11251,13241065
11252,3043251
11253,166529
11254,166529
11255,3030694
11256,202872
11257,57593640
11258,28809
11259,3016067
11260,3016067
11261,3016067
11262,11308
11263,2685692
11264,166529
11265,3043251
11266,2919648
11267,10305049
11268,18878313
11269,166740
11270,82907317
11271,82907317
11272,31266841
11273,31266841
11274,31266841
11275,2641
11276,213992
11277,374497
11278,2428759
11279,2502340
11280,11880
11281,207470
11282,10017713
11283,27139
11284,1123117
11285,1123117
11286,20338442
11287,10843285
11288,166529
11289,543780
11290,495271
11291,75756699
11292,17941928
11293,5104905
11294,5104905
11295,11155455
11296,2716085
11297,166529
11298,12902794
11299,10317311
11300,166529
11301,167072
11302,5311102
11303,15516
11304,166761
11305,166761
11306,18717
11307,5380477
11308,2380010
11309,1357106
11310,1357106
11311,234592
11312,4836263
11313,3030694
11314,164700
11315,424421
11316,166529
11317,7582344
11318,166529
11319,2046483
11320,166529
11321,26561427
11322,163473
11323,163473
11324,163473
11325,166529
11326,3030694
11327,166529
11328,166529
11329,7078962
11330,166529
11331,238221
11332,238221
11333,2020246
11334,611923
11335,260387
11336,260387
11337,2348904
11338,2348904
11339,166529
11340,924777
11341,9485017
11342,3655032
11343,451120
11344,2843393
11345,29766
11346,128858
11347,166529
11348,5521
11349,166529
11350,7244
11351,217430
11352,8988
11353,166529
11354,5090115
11355,166529
11356,4827017
11357,1320458
11358,9277885
11359,9277885
11360,9297365
11361,9297365
11362,202796
11363,271455
11364,271455
11365,16903
11366,11850709
11367,18648301
11368,3653845
11369,166529
11370,126888
11371,10792996
11372,13441186
11373,166529
11374,1945374
11375,166529
11376,166529
11377,18864550
11378,18864550
11379,18864550
11380,5289249
11381,5104905
11382,5104905
11383,166529
11384,19360
11385,20106
11386,166529
11387,7957662
11388,7957662
11389,25133282
11390,104533
11391,2419842
11392,4827017
11393,4827017
11394,5104905
11395,260774
11396,7438656
11397,74178
11398,74178
11399,13987565
11400,166529
11401,166529
11402,9277885
11403,5106
11404,166529
11405,166529
11406,81930
11407,166529
11408,213992
11409,35612
11410,166529
11411,11190643
11412,202872
11413,18196973
11414,18196973
11415,18196973
11416,801574
11417,9243838
11418,166529
11419,166529
11420,3443
11421,60456
11422,1311687
11423,164530
11424,163473
11425,163473
11426,163473
11427,9392265
11428,11880
11429,11880
11430,27021830
11431,13987565
11432,166766
11433,49116
11434,166529
11435,15137608
11436,157270
11437,307043
11438,115943
11439,37377965
11440,24675
11441,24675
11442,74067451
11443,3030694
11444,19433
11445,15776
11446,166529
11447,11403267
11448,916626
11449,53202407
11450,53202407
11451,106303
11452,165743
11453,166529
11454,166529
11455,157321
11456,157321
11457,166529
11458,916626
11459,61167
11460,26111
11461,2656535
11462,1398542
11463,10417288
11464,24681
11465,72713251
11466,5106
11467,2744562
11468,3117
11469,244581
11470,75756699
11471,89226156
11472,122200
11473,166529
11474,7582344
11475,7582344
11476,13360353
11477,13360353
11478,9450387
11479,9450387
11480,166529
11481,166740
11482,6754
11483,166529
11484,166529
11485,166529
11486,64665029
11487,1296531
11488,166529
11489,11308
11490,65504494
11491,166529
11492,53122869
11493,12646362
11494,15090678
11495,49116
11496,166529
11497,983255
11498,166529
11499,165790
11500,165613
11501,166529
11502,13584352
11503,2754986
11504,2754986
11505,2754986
11506,166529
11507,166529
11508,2846411
11509,166529
11510,166859
11511,10609132
11512,16199690
11513,18300949
11514,35452267
11515,5294557
11516,5294557
11517,164994
11518,164994
11519,208727
11520,208727
11521,208727
11522,5334859
11523,166529
11524,2783482
11525,2783482
11526,2783482
11527,166529
11528,42337
11529,74076704
11530,253086
11531,166529
11532,17883253
11533,22688
11534,247699
11535,9379691
11536,241974
11537,5009
11538,12427
11539,11403267
11540,166529
11541,67121459
11542,67121459
11543,3027
11544,37068170
11545,166529
11546,11855237
11547,166529
11548,11199924
11549,167557
11550,41036
11551,162590
11552,9116986
11553,2726002
11554,1936239
11555,166529
11556,1116270
11557,33230931
11558,166529
11559,166529
11560,27927681
11561,45140
11562,166529
11563,24024765
11564,24024765
11565,166529
11566,96021
11567,166529
11568,3196976
11569,34151282
11570,18526157
11571,10423470
11572,52077
11573,166529
11574,6737
11575,6737
11576,13674964
11577,6470387
11578,166664
11579,14784156
11580,11707377
11581,18004871
11582,166283
11583,18004871
11584,9408181
11585,207470
11586,131246
11587,7459
11588,208727
11589,166529
11590,166529
11591,166529
11592,166529
11593,163473
11594,10952652
11595,166529
11596,12470
11597,10503
11598,10503
11599,10503
11600,2637508
11601,166529
11602,2413358
11603,10374
11604,75756699
11605,166761
11606,166529
11607,166761
11608,166529
11609,166529
11610,213992
11611,213992
11612,34178
11613,213992
11614,15336
11615,381738
11616,381738
11617,2582642
11618,289936
11619,17914958
11620,1125784
11621,2428042
11622,2428042
11623,48834
11624,162992
11625,166529
11626,166529
11627,2919540
11628,35640567
11629,35640567
11630,166529
11631,11187995
11632,55375
11633,166529
11634,11403267
11635,2731271
11636,24667001
11637,24667001
11638,24667001
11639,24667001
11640,24667001
11641,28657232
11642,5047272
11643,6148892
11644,939160
11645,18088675
11646,166529
11647,1273575
11648,2919540
11649,166529
11650,157267
11651,10357467
11652,1866442
11653,165743
11654,916626
11655,79435667
11656,33230931
11657,25274774
11658,164324
11659,5106
11660,8421
11661,2914164
11662,166529
11663,11880
11664,361812
11665,5245470
11666,27057748
11667,8586
11668,4472
11669,4472
11670,4472
11671,1038876
11672,69936
11673,1644347
11674,11403267
11675,166529
11676,166529
11677,166529
11678,166529
11679,166529
11680,1277009
11681,471566
11682,9509
11683,18829119
11684,1349
11685,1349
11686,1410019
11687,166529
11688,2498391
11689,2104273
11690,166761
11691,10614624
11692,166529
11693,166529
11694,6376
11695,5374485
11696,11880
11697,35237
11698,2099674
11699,6415649
11700,166529
11701,4472
11702,163446
11703,10614020
11704,166529
11705,217430
11706,18452321
11707,207470
11708,207470
11709,6451760
11710,42779367
11711,213992
11712,35612
11713,166529
11714,166529
11715,166529
11716,166529
11717,15342
11718,166529
11719,166529
11720,17914958
11721,13584352
11722,10417288
11723,11743385
11724,222049
11725,16949
11726,30654120
11727,2004
11728,2004
11729,3030694
11730,166529
11731,15196924
11732,614590
11733,18054516
11734,9272195
11735,239150
11736,166529
11737,2919540
11738,2919540
11739,2920036
11740,166529
11741,2919540
11742,2919540
11743,31680
11744,17992
11745,7283
11746,26195
11747,157275
11748,5311102
11749,2919540
11750,39969
11751,39969
11752,3819173
11753,13981593
11754,2920036
11755,9247504
11756,59596
11757,106303
11758,166529
11759,106303
11760,166529
11761,18051009
11762,10190639
11763,10190639
11764,2223564
11765,1110259
11766,10581803
11767,1349
11768,162718
11769,12470
11770,11042
11771,19003853
11772,164700
11773,217430
11774,166529
11775,2446860
11776,19360
11777,19360
11778,19360
11779,166529
11780,166529
11781,1921428
11782,804953
11783,11403267
11784,2787587
11785,2787587
11786,2787587
11787,166529
11788,11403267
11789,25133282
11790,166529
11791,13293984
11792,166529
11793,166529
11794,17941928
11795,106303
11796,215142
11797,166529
11798,18934
11799,6376
11800,6376
11801,4827017
11802,166529
11803,166529
11804,144299
11805,4568
11806,1594050
11807,16219362
11808,166529
11809,96622
11810,166529
11811,10679
11812,10679
11813,10679
11814,153972
11815,153972
11816,820545
11817,4751
11818,17933144
11819,35480664
11820,35480664
11821,10191458
11822,10191458
11823,4923
11824,10191458
11825,5362097
11826,2919540
11827,2919540
11828,2919540
11829,10100864
11830,5628
11831,25533334
11832,218987
11833,10383744
11834,3237134
11835,166529
11836,166529
11837,207470
11838,207470
11839,272972
11840,1288983
11841,166529
11842,22688
11843,22688
11844,22688
11845,11193683
11846,2787587
11847,166529
11848,110192
11849,166283
11850,166283
11851,166529
11852,293939
11853,36062
11854,215142
11855,166529
11856,215142
11857,8586
11858,3579
11859,3579
11860,166529
11861,404429
11862,404429
11863,166529
11864,11042
11865,5305
11866,2912616
11867,5160709
11868,782844
11869,2475703
11870,3933
11871,3933
11872,166529
11873,1343301
11874,27148342
11875,166529
11876,27001786
11877,166529
11878,166529
11879,166529
11880,104533
11881,163279
11882,47985
11883,47985
11884,166529
11885,2218321
11886,166529
11887,45653
11888,2239540
11889,249793
11890,2239540
11891,165742
11892,166529
11893,10287
11894,1594050
11895,1594050
11896,1594050
11897,9180066
11898,35480664
11899,35480664
11900,15247342
11901,1331150
11902,166529
11903,166529
11904,166529
11905,164324
11906,2288
11907,2288
11908,2288
11909,21302
11910,59028
11911,593616
11912,34796
11913,270768
11914,270768
11915,270768
11916,164700
11917,16761
11918,2963806
11919,11053496
11920,515202
11921,515202
11922,2035128
11923,3237134
11924,166529
11925,163473
11926,163473
11927,163473
11928,942171
11929,35987
11930,2919540
11931,166529
11932,75003567
11933,14205
11934,30654120
11935,17908204
11936,8586
11937,166529
11938,166529
11939,25015311
11940,157267
11941,45140
11942,166529
11943,207301
11944,166529
11945,5050421
11946,5050421
11947,23670234
11948,18969730
11949,2663205
11950,17908204
11951,164665
11952,5362097
11953,3506386
11954,3506386
11955,2515234
11956,427415
11957,2159946
11958,9277885
11959,5077
11960,1334566
11961,5012731
11962,5012731
11963,687472
11964,167034
11965,47560
11966,1272866
11967,1272866
11968,7198
11969,4815
11970,111120
11971,343905
11972,1897776
11973,11486158
11974,10180429
11975,14420429
11976,1623091
11977,3696645
11978,233636
11979,660792
11980,63840
11981,18196973
11982,107666
11983,1812001
11984,1564852
11985,87125
11986,2257901
11987,41053928
11988,41053928
11989,13151
11990,20790
11991,1595546
11992,2890014
11993,40442
11994,1929421
11995,1929421
11996,166529
11997,153806
11998,6148
11999,166698
12000,11257500
12001,343785
12002,6449
12003,24906887
12004,16809
12005,117122
12006,16809
12007,16809
12008,4994748
12009,16706
12010,16706
12011,3297202
12012,12904484
12013,1552671
12014,166664
12015,166664
12016,166664
12017,9433416
12018,166626
12019,166626
12020,1349
12021,431522
12022,9443030
12023,431522
12024,16164069
12025,23924694
12026,5050421
12027,166626
12028,42669
12029,103159
12030,18993
12031,867307
12032,4815
12033,166626
12034,867307
12035,867307
12036,5369646
12037,10037458
12038,166626
12039,166626
12040,798595
12041,18654800
12042,166626
12043,166626
12044,26639
12045,29102
12046,3316450
12047,2519503
12048,24003016
12049,23989055
12050,20448
12051,166626
12052,6600
12053,10622649
12054,6497722
12055,2633739
12056,2633739
12057,2952572
12058,166626
12059,26639
12060,91619732
12061,166626
12062,20338442
12063,9038
12064,3224100
12065,3224100
12066,18962501
12067,10700
12068,2920299
12069,6577903
12070,166626
12071,47937
12072,2515234
12073,2515234
12074,1092452
12075,9484417
12076,295497
12077,295497
12078,295497
12079,30347
12080,3295995
12081,28615613
12082,1883983
12083,1883983
12084,1883983
12085,2756754
12086,432169
12087,757392
12088,757392
12089,214442
12090,31897245
12091,214442
12092,214442
12093,2257757
12094,17048
12095,1180533
12096,354553
12097,10753
12098,10058277
12099,10058277
12100,489411
12101,5050421
12102,5304425
12103,2954403
12104,2954403
12105,2954403
12106,1682337
12107,48518
12108,211148
12109,71480249
12110,3316450
12111,1571457
12112,66360219
12113,2459794
12114,166626
12115,757392
12116,5193775
12117,166626
12118,166626
12119,166626
12120,23380
12121,23380
12122,166626
12123,3295995
12124,166626
12125,166626
12126,166626
12127,207470
12128,213992
12129,10458700
12130,10458700
12131,10458700
12132,10458700
12133,27013338
12134,10796098
12135,24152941
12136,8912786
12137,9182091
12138,3316450
12139,28175071
12140,5536
12141,166626
12142,19225151
12143,166626
12144,2515234
12145,1843019
12146,67237675
12147,10180429
12148,165598
12149,166626
12150,37754
12151,165598
12152,166626
12153,166626
12154,51633616
12155,51633616
12156,51633616
12157,162590
12158,162590
12159,162590
12160,162590
12161,15091827
12162,364829
12163,1393893
12164,17947
12165,166626
12166,18062937
12167,285447
12168,60171
12169,899665
12170,899665
12171,899665
12172,899665
12173,34148
12174,391665
12175,356786
12176,909395
12177,164897
12178,2695865
12179,14639500
12180,4815
12181,4815
12182,164700
12183,96622
12184,96622
12185,166626
12186,285447
12187,96179
12188,111557
12189,18062937
12190,18062937
12191,18897212
12192,166626
12193,1883983
12194,32164
12195,18121869
12196,24263395
12197,1834111
12198,5050421
12199,15100911
12200,524876
12201,524876
12202,80658068
12203,80658068
12204,27155205
12205,28423178
12206,166626
12207,24174735
12208,1883983
12209,4160
12210,15207102
12211,5319681
12212,43589
12213,166626
12214,1569435
12215,1569435
12216,1569435
12217,1178662
12218,66780556
12219,226854
12220,1883983
12221,28615613
12222,28615613
12223,2075123
12224,2893162
12225,5912972
12226,200575
12227,5524
12228,20338442
12229,165864
12230,10459555
12231,166626
12232,166626
12233,9304
12234,981402
12235,20338442
12236,2429005
12237,5382
12238,17908204
12239,16263200
12240,74900632
12241,39102
12242,6579329
12243,2545009
12244,90700
12245,10806192
12246,10942181
12247,11550894
12248,166626
12249,1283231
12250,23369183
12251,3605
12252,909530
12253,1205
12254,1205
12255,10505252
12256,53618
12257,1189312
12258,166626
12259,1369008
12260,26195
12261,16809
12262,19167
12263,585873
12264,585873
12265,1194036
12266,164665
12267,30347
12268,2291859
12269,67958839
12270,15516
12271,15516
12272,166626
12273,1205
12274,15516
12275,555666
12276,77363
12277,77363
12278,1434937
12279,9280
12280,3684443
12281,48518
12282,2743599
12283,2743599
12284,2743599
12285,200512
12286,339105
12287,1606763
12288,25041007
12289,1816
12290,217145
12291,217145
12292,217145
12293,217145
12294,9488866
12295,605507
12296,285447
12297,5050421
12298,20448
12299,5050421
12300,164365
12301,164365
12302,285447
12303,166626
12304,25994
12305,166626
12306,2662779
12307,380122
12308,26225188
12309,14131
12310,1509234
12311,1509234
12312,36124
12313,1569435
12314,1569435
12315,1569435
12316,1569435
12317,1569435
12318,10191458
12319,10586981
12320,5418
12321,24067589
12322,3848
12323,3848
12324,3848
12325,12568
12326,9343874
12327,9343874
12328,9484417
12329,166626
12330,28615613
12331,28615613
12332,1883983
12333,2135943
12334,86348273
12335,16809
12336,166626
12337,16513
12338,258639
12339,166626
12340,71586835
12341,71586835
12342,18892058
12343,26195
12344,26195
12345,2043990
12346,22780537
12347,1676445
12348,96622
12349,3866897
12350,3866897
12351,166626
12352,612000
12353,612000
12354,166626
12355,166626
12356,10331945
12357,1062168
12358,23124707
12359,166626
12360,1523089
12361,3295995
12362,43589
12363,18651393
12364,2445856
12365,2445856
12366,166626
12367,9409797
12368,15230
12369,166626
12370,24417330
12371,1763186
12372,1571457
12373,48518
12374,2543501
12375,1130931
12376,855423
12377,855423
12378,801243
12379,3846945
12380,16809
12381,7062254
12382,215486
12383,9244780
12384,9244780
12385,98733
12386,291490
12387,4371
12388,366951
12389,166626
12390,29214
12391,47411
12392,166626
12393,165437
12394,15337390
12395,166825
12396,3933
12397,13584
12398,1371682
12399,1371682
12400,1371682
12401,1371682
12402,77196154
12403,107303
12404,1129024
12405,85405652
12406,10551082
12407,164520
12408,20342750
12409,1528450
12410,43589
12411,43589
12412,43589
12413,43589
12414,43589
12415,166626
12416,18529
12417,845066
12418,166626
12419,166626
12420,49116
12421,9790
12422,32016
12423,166626
12424,166626
12425,43589
12426,43589
12427,43589
12428,43589
12429,166626
12430,15191
12431,166626
12432,1434937
12433,31375
12434,31375
12435,481753
12436,15786
12437,65420
12438,3140615
12439,25077642
12440,10472711
12441,7597379
12442,10472711
12443,633973
12444,13328185
12445,30393
12446,30393
12447,166626
12448,166626
12449,166626
12450,72389181
12451,18668477
12452,10467596
12453,7925
12454,45505
12455,15516
12456,994635
12457,35533674
12458,1509234
12459,606604
12460,14005403
12461,23942741
12462,4043
12463,166626
12464,2043990
12465,4815
12466,166626
12467,285447
12468,2804158
12469,9424179
12470,25446
12471,164711
12472,164711
12473,432169
12474,10304452
12475,8432
12476,19225151
12477,1503
12478,1434937
12479,200512
12480,1434937
12481,166626
12482,87268
12483,166626
12484,3225
12485,18216356
12486,11134
12487,18062937
12488,17947
12489,17947
12490,17947
12491,14703511
12492,14703511
12493,14703511
12494,13603344
12495,6754
12496,6754
12497,2124233
12498,166859
12499,166859
12500,166859
12501,43589
12502,8713591
12503,157267
12504,157267
12505,13166
12506,13166
12507,13166
12508,1141554
12509,886115
12510,157322
12511,166529
12512,2529685
12513,4313
12514,633476
12515,10395475
12516,246950
12517,1457849
12518,166626
12519,15516
12520,166626
12521,166626
12522,30885396
12523,674720
12524,166626
12525,166626
12526,166626
12527,1816
12528,1201344
12529,1816
12530,1816
12531,166626
12532,166626
12533,15139718
12534,4536708
12535,42117624
12536,540777
12537,540777
12538,1161643
12539,10940184
12540,166626
12541,166626
12542,166626
12543,388740
12544,18873303
12545,18873303
12546,475594
12547,55556
12548,48518
12549,5050421
12550,9277885
12551,2899073
12552,380077
12553,575005
12554,54739
12555,54739
12556,25446
12557,864921
12558,15131310
12559,18489431
12560,87125
12561,11194354
12562,1925459
12563,1925459
12564,1925459
12565,18472331
12566,18472331
12567,1523089
12568,1523089
12569,23774102
12570,64841292
12571,64841292
12572,1084278
12573,39038
12574,9175785
12575,166626
12576,18062937
12577,2043990
12578,2043990
12579,27060496
12580,27060496
12581,10230995
12582,11134
12583,87125
12584,87125
12585,16809
12586,16809
12587,1484841
12588,3601607
12589,3601607
12590,164365
12591,134548
12592,166626
12593,166626
12594,5050421
12595,16164069
12596,1548325
12597,5050421
12598,1925459
12599,1925459
12600,1925459
12601,1925459
12602,1925459
12603,10821304
12604,98733
12605,10216489
12606,104195
12607,1270950
12608,166626
12609,6432227
12610,166626
12611,14064141
12612,164520
12613,164520
12614,164520
12615,11762610
12616,16831
12617,16831
12618,77363
12619,35624
12620,2569398
12621,2569398
12622,2725478
12623,5290
12624,166626
12625,10458700
12626,4815
12627,1090816
12628,10124075
12629,166626
12630,16809
12631,1763186
12632,670785
12633,1371682
12634,4835447
12635,4835447
12636,166626
12637,166626
12638,1523089
12639,1523089
12640,1523089
12641,1523089
12642,415128
12643,2446860
12644,23529065
12645,84013
12646,166626
12647,3998133
12648,1141554
12649,15516
12650,3177163
12651,15516
12652,15516
12653,13584
12654,68707642
12655,68707642
12656,166626
12657,166626
12658,15152363
12659,5129132
12660,43589
12661,43589
12662,67542721
12663,1498117
12664,994635
12665,22743957
12666,5104516
12667,17947
12668,2295430
12669,166626
12670,529912
12671,69508698
12672,69508698
12673,166626
12674,4815
12675,10130508
12676,48518
12677,48518
12678,166626
12679,27528
12680,873984
12681,2257901
12682,15838560
12683,1438423
12684,43589
12685,43589
12686,43589
12687,43589
12688,43589
12689,20790
12690,70874
12691,887435
12692,36345
12693,20790
12694,20790
12695,15080424
12696,15203607
12697,66952534
12698,3187653
12699,64941494
12700,79495342
12701,413259
12702,165742
12703,343881
12704,343881
12705,166529
12706,94520
12707,15095969
12708,9402240
12709,9402240
12710,429294
12711,165742
12712,165742
12713,9306156
12714,2693576
12715,2211704
12716,165742
12717,2449847
12718,10371653
12719,215142
12720,11759403
12721,165742
12722,165742
12723,166529
12724,166529
12725,25144235
12726,165742
12727,165742
12728,165742
12729,72408725
12730,5524
12731,1289265
12732,2564330
12733,2564330
12734,242955
12735,5048107
12736,18294957
12737,18294957
12738,27123140
12739,27123140
12740,2919540
12741,165742
12742,25172928
12743,1578316
12744,165742
12745,165742
12746,18243154
12747,6901
12748,818029
12749,1253671
12750,1253671
12751,2919540
12752,2919540
12753,34431
12754,165742
12755,338527
12756,724706
12757,2044801
12758,18266717
12759,691683
12760,724706
12761,64268227
12762,64268227
12763,165742
12764,3027
12765,3027
12766,741728
12767,18008409
12768,71489104
12769,10961325
12770,167872
12771,165742
12772,165742
12773,725097
12774,36076
12775,36076
12776,36076
12777,10372270
12778,266872
12779,927628
12780,13249423
12781,13249423
12782,414478
12783,414478
12784,57930354
12785,165742
12786,5106
12787,5106
12788,165742
12789,24024765
12790,10520064
12791,18045548
12792,18045548
12793,2920036
12794,927628
12795,9659
12796,2904265
12797,29310165
12798,6451225
12799,33198641
12800,165742
12801,1144496
12802,2919540
12803,165742
12804,1446321
12805,7796384
12806,18280082
12807,10300395
12808,10300395
12809,2776611
12810,10300395
12811,165742
12812,20448
12813,165742
12814,2063305
12815,638064
12816,638064
12817,638064
12818,28453467
12819,239697
12820,165742
12821,27077108
12822,165742
12823,165742
12824,10931833
12825,640337
12826,1514929
12827,1514929
12828,54312121
12829,54312121
12830,18819143
12831,165742
12832,165742
12833,72408725
12834,165742
12835,15210269
12836,254900
12837,254900
12838,2777089
12839,10300395
12840,64268227
12841,165742
12842,166529
12843,165742
12844,3235980
12845,1816
12846,39604
12847,4371
12848,4371
12849,4371
12850,16197160
12851,165742
12852,165742
12853,73598
12854,165742
12855,165742
12856,165742
12857,71863813
12858,71863813
12859,3297892
12860,1254
12861,31903
12862,33206227
12863,564236
12864,17900636
12865,53518294
12866,9665
12867,165742
12868,1553412
12869,2044801
12870,18266717
12871,691683
12872,928180
12873,25051310
12874,2987209
12875,25051310
12876,18567103
12877,18629129
12878,27312215
12879,165742
12880,64268227
12881,165742
12882,9509
12883,63385414
12884,162399
12885,162399
12886,162399
12887,6615260
12888,144302
12889,11299673
12890,165742
12891,165742
12892,212669
12893,3489
12894,343881
12895,343881
12896,25018340
12897,202872
12898,927628
12899,165742
12900,1768466
12901,1768466
12902,1768466
12903,14465011
12904,8257434
12905,31062
12906,5106
12907,2564330
12908,165742
12909,2564330
12910,165742
12911,165742
12912,165742
12913,162634
12914,14760241
12915,1499113
12916,165742
12917,10220930
12918,108571
12919,165742
12920,239150
12921,165742
12922,165742
12923,165742
12924,3252088
12925,16218
12926,165742
12927,165742
12928,2620735
12929,165742
12930,165742
12931,8421
12932,2672246
12933,166529
12934,3077652
12935,14836408
12936,165742
12937,165742
12938,13447747
12939,11612
12940,1008317
12941,544430
12942,165742
12943,18398295
12944,5012520
12945,165742
12946,2919540
12947,2919540
12948,1326089
12949,11645037
12950,1326089
12951,557760
12952,2713513
12953,65224
12954,1523089
12955,65224
12956,11778907
12957,11167813
12958,18828
12959,71241902
12960,71241902
12961,36221
12962,36221
12963,1239714
12964,8276
12965,30298
12966,9297969
12967,5245470
12968,1264070
12969,10583799
12970,10583799
12971,19013
12972,20106
12973,28904
12974,596185
12975,596185
12976,18644094
12977,5397934
12978,11783083
12979,11783083
12980,414478
12981,3144102
12982,4160
12983,37068170
12984,37068170
12985,69716947
12986,5738
12987,81138
12988,596185
12989,389303
12990,2112310
12991,596185
12992,133969
12993,73323008
12994,9142629
12995,596185
12996,72035
12997,166283
12998,125306
12999,15092563
13000,15092563
13001,15092563
13002,24983600
13003,596185
13004,18150783
13005,36687007
13006,596185
13007,426810
13008,166283
13009,13038229
13010,5665772
13011,13038229
13012,27174449
13013,27174449
13014,15191764
13015,18596386
13016,10693191
13017,27174449
13018,27174449
13019,37068170
13020,96020
13021,18080292
13022,296740
13023,18979359
13024,33257496
13025,33257496
13026,596185
13027,585873
13028,585873
13029,2919540
13030,2919540
13031,162590
13032,748731
13033,1314652
13034,1314652
13035,14403
13036,54144
13037,17048
13038,10191458
13039,2857572
13040,248400
13041,23585
13042,23585
13043,1678390
13044,20338442
13045,20338442
13046,20338442
13047,3252088
13048,343507
13049,1594050
13050,10614652
13051,114191
13052,11935
13053,534757
13054,296710
13055,456459
