"employee_id","connection_count"
"t_8864",500
"t_8865",230
"t_8866",500
"t_8867",500
"t_8868",297
"t_8869",500
"t_8870",209
"t_8871",289
"t_8872",500
"t_8873",164
"t_8874",430
"t_8875",185
"t_8876",500
"t_8877",500
"t_8878",500
"t_8879",500
"t_8880",500
"t_8881",500
"t_8882",500
"t_8883",479
"t_8884",500
"t_8885",500
"t_8886",500
"t_8887",380
"t_8888",500
"t_8889",500
"t_8890",500
"t_8891",500
"t_8892",281
"t_8893",500
"t_8894",246
"t_8895",500
"t_8896",330
"t_8897",315
"t_8898",500
"t_8899",500
"t_8900",500
"t_8901",424
"t_8902",270
"t_8903",500
"t_8904",275
"t_8905",500
"t_8906",304
"t_8907",483
"t_8908",359
"t_8909",366
"t_8910",500
"t_8911",500
"t_8912",121
"t_8913",500
"t_8914",101
"t_8915",500
"t_8916",230
"t_8917",500
"t_8918",209
"t_8919",500
"t_8920",500
"t_8921",239
"t_8922",500
"t_8923",176
"t_8924",335
"t_8925",500
"t_8926",384
"t_8927",500
"t_8928",500
"t_8929",500
"t_8930",177
"t_8931",500
"t_8932",500
"t_8933",365
"t_8934",203
"t_8935",339
"t_8936",500
"t_8937",500
"t_8938",500
"t_8939",302
"t_8940",183
"t_8941",500
"t_8942",500
"t_8943",298
"t_8944",500
"t_8945",319
"t_8946",500
"t_8947",500
"t_8948",78
"t_8949",500
"t_8950",500
"t_8951",169
"t_8952",500
"t_8953",500
"t_8954",301
"t_8955",37
"t_8956",500
"t_8957",500
"t_8958",500
"t_8959",500
"t_8960",500
"t_8961",500
"t_8962",500
"t_8963",500
"t_8964",500
"t_8965",323
"t_8966",77
"t_8967",500
"t_8968",500
"t_8969",213
"t_8970",372
"t_8971",500
"t_8972",500
"t_8973",173
"t_8974",500
"t_8975",500
"t_8976",500
"t_8977",179
"t_8978",500
"t_8979",500
"t_8980",500
"t_8981",500
"t_8982",500
"t_8983",287
"t_8984",314
"t_8985",413
"t_8986",195
"t_8987",500
"t_8988",313
"t_8989",500
"t_8990",500
"t_8991",421
"t_8992",295
"t_8993",182
"t_8994",500
"t_8995",500
"t_8996",274
"t_8997",500
"t_8998",500
"t_8999",500
"t_9000",500
"t_9001",41
"t_9002",354
"t_9003",500
"t_9004",500
"t_9005",72
"t_9006",500
"t_9007",247
"t_9008",500
"t_9009",500
"t_9010",201
"t_9011",500
"t_9012",500
"t_9013",500
"t_9014",186
"t_9015",500
"t_9016",500
"t_9017",500
"t_9018",500
"t_9019",224
"t_9020",229
"t_9021",223
"t_9022",340
"t_9023",500
"t_9024",500
"t_9025",500
"t_9026",500
"t_9027",500
"t_9028",500
"t_9029",500
"t_9030",500
"t_9031",500
"t_9032",500
"t_9033",500
"t_9034",500
"t_9035",364
"t_9036",500
"t_9037",500
"t_9038",500
"t_9039",228
"t_9040",263
"t_9041",500
"t_9042",500
"t_9043",500
"t_9044",500
"t_9045",500
"t_9046",471
"t_9047",500
"t_9048",500
"t_9049",500
"t_9050",500
"t_9051",500
"t_9052",500
"t_9053",500
"t_9054",67
"t_9055",500
"t_9056",363
"t_9057",484
"t_9058",500
"t_9059",500
"t_9060",500
"t_9061",225
"t_9062",500
"t_9063",335
"t_9064",500
"t_9065",235
"t_9066",500
"t_9067",500
"t_9068",500
"t_9069",500
"t_9070",500
"t_9071",500
"t_9072",278
"t_9073",500
"t_9074",500
"t_9075",500
"t_9076",500
"t_9077",394
"t_9078",500
"t_9079",500
"t_9080",357
"t_9081",172
"t_9082",500
"t_9083",388
"t_9084",212
"t_9085",500
"t_9086",500
"t_9087",500
"t_9088",500
"t_9089",500
"t_9090",500
"t_9091",152
"t_9092",214
"t_9093",359
"t_9094",500
"t_9095",500
"t_9096",426
"t_9097",336
"t_9098",500
"t_9099",500
"t_9100",318
"t_9101",220
"t_9102",310
"t_9103",500
"t_9104",500
"t_9105",500
"t_9106",485
"t_9107",500
"t_9108",500
"t_9109",500
"t_9110",418
"t_9111",319
"t_9112",500
"t_9113",99
"t_9114",500
"t_9115",321
"t_9116",289
"t_9117",500
"t_9118",500
"t_9119",154
"t_9120",500
"t_9121",500
"t_9122",500
"t_9123",253
"t_9124",500
"t_9125",500
"t_9126",367
"t_9127",500
"t_9128",500
"t_9129",500
"t_9130",157
"t_9131",449
"t_9132",500
"t_9133",248
"t_9134",338
"t_9135",500
"t_9136",500
"t_9137",500
"t_9138",228
"t_9139",142
"t_9140",245
"t_9141",360
"t_9142",473
"t_9143",500
"t_9144",500
"t_9145",500
"t_9146",500
"t_9147",434
"t_9148",276
"t_9149",500
"t_9150",288
"t_9151",477
"t_9152",292
"t_9153",189
"t_9154",247
"t_9155",500
"t_9156",434
"t_9157",500
"t_9158",500
"t_9159",286
"t_9160",467
"t_9161",137
"t_9162",500
"t_9163",500
"t_9164",500
"t_9165",500
"t_9166",84
"t_9167",166
"t_9168",40
"t_9169",129
"t_9170",500
"t_9171",500
"t_9172",174
"t_9173",500
"t_9174",489
"t_9175",409
"t_9176",500
"t_9177",429
"t_9178",500
"t_9179",271
"t_9180",500
"t_9181",86
"t_9182",500
"t_9183",500
"t_9184",364
"t_9185",500
"t_9186",373
"t_9187",500
"t_9188",500
"t_9189",442
"t_9190",500
"t_9191",500
"t_9192",360
"t_9193",306
"t_9194",500
"t_9195",391
"t_9196",500
"t_9197",500
"t_9198",500
"t_9199",324
"t_9200",234
"t_9201",263
"t_9202",500
"t_9203",500
"t_9204",500
"t_9205",241
"t_9206",500
"t_9207",500
"t_9208",500
"t_9209",234
"t_9210",81
"t_9211",500
"t_9212",77
"t_9213",500
"t_9214",319
"t_9215",288
"t_9216",204
"t_9217",291
"t_9218",500
"t_9219",500
"t_9220",500
"t_9221",500
"t_9222",500
"t_9223",167
"t_9224",500
"t_9225",238
"t_9226",500
"t_9227",465
"t_9228",439
"t_9229",257
"t_9230",500
"t_9231",500
"t_9232",430
"t_9233",500
"t_9234",142
"t_9235",283
"t_9236",185
"t_9237",500
"t_9238",500
"t_9239",466
"t_9240",500
"t_9241",342
"t_9242",431
"t_9243",500
"t_9244",500
"t_9245",443
"t_9246",315
"t_9247",321
"t_9248",500
"t_9249",321
"t_9250",500
"t_9251",255
"t_9252",500
"t_9253",500
"t_9254",500
"t_9255",500
"t_9256",500
"t_9257",306
"t_9258",440
"t_9259",500
"t_9260",189
"t_9261",500
"t_9262",434
"t_9263",500
"t_9264",500
"t_9265",183
"t_9266",500
"t_9267",388
"t_9268",293
"t_9269",500
"t_9270",500
"t_9271",268
"t_9272",500
"t_9273",500
"t_9274",500
"t_9275",500
"t_9276",500
"t_9277",335
"t_9278",81
"t_9279",500
"t_9280",500
"t_9281",500
"t_9282",136
"t_9283",500
"t_9284",500
"t_9285",500
"t_9286",465
"t_9287",500
"t_9288",202
"t_9289",500
"t_9290",451
"t_9291",500
"t_9292",500
"t_9293",304
"t_9294",500
"t_9295",500
"t_9296",385
"t_9297",500
"t_9298",500
"t_9299",384
"t_9300",500
"t_9301",164
"t_9302",500
"t_9303",500
"t_9304",500
"t_9305",500
"t_9306",500
"t_9307",344
"t_9308",500
"t_9309",299
"t_9310",500
"t_9311",500
"t_9312",458
"t_9313",106
"t_9314",500
"t_9315",500
"t_9316",357
"t_9317",500
"t_9318",500
"t_9319",469
"t_9320",427
"t_9321",6
"t_9322",426
"t_9323",500
"t_9324",500
"t_9325",500
"t_9326",500
"t_9327",500
"t_9328",500
"t_9329",57
"t_9330",500
"t_9331",397
"t_9332",280
"t_9333",500
"t_9334",500
"t_9335",308
"t_9336",500
"t_9337",500
"t_9338",500
"t_9339",500
"t_9340",500
"t_9341",500
"t_9342",206
"t_9343",500
"t_9344",500
"t_9345",500
"t_9346",500
"t_9347",500
"t_9348",311
"t_9349",500
"t_9350",500
"t_9351",44
"t_9352",130
"t_9353",500
"t_9354",329
"t_9355",500
"t_9356",500
"t_9357",500
"t_9358",500
"t_9359",500
"t_9360",500
"t_9361",500
"t_9362",500
"t_9363",500
"t_9364",434
"t_9365",500
"t_9366",390
"t_9367",224
"t_9368",500
"t_9369",500
"t_9370",44
"t_9371",112
"t_9372",456
"t_9373",476
"t_9374",235
"t_9375",500
"t_9376",129
"t_9377",500
"t_9378",500
"t_9379",443
"t_9380",500
"t_9381",210
"t_9382",500
"t_9383",500
"t_9384",500
"t_9385",500
"t_9386",500
"t_9387",500
"t_9388",500
"t_9389",498
"t_9390",500
"t_9391",267
"t_9392",500
"t_9393",209
"t_9394",165
"t_9395",423
"t_9396",500
"t_9397",500
"t_9398",48
"t_9399",500
"t_9400",500
"t_9401",500
"t_9402",447
"t_9403",500
"t_9404",500
"t_9405",398
"t_9406",500
"t_9407",82
"t_9408",319
"t_9409",500
"t_9410",500
"t_9411",500
"t_9412",500
"t_9413",75
"t_9414",500
"t_9415",500
"t_9416",500
"t_9417",500
"t_9418",301
"t_9419",500
"t_9420",500
"t_9421",500
"t_9422",500
"t_9423",500
"t_9424",364
"t_9425",500
"t_9426",500
"t_9427",500
"t_9428",89
"t_9429",500
"t_9430",310
"t_9431",500
"t_9432",500
"t_9433",500
"t_9434",405
"t_9435",500
"t_9436",500
"t_9437",500
"t_9438",500
"t_9439",396
"t_9440",455
"t_9441",500
"t_9442",460
"t_9443",500
"t_9444",500
"t_9445",500
"t_9446",500
"t_9447",500
"t_9448",344
"t_9449",500
"t_9450",91
"t_9451",500
"t_9452",362
"t_9453",500
"t_9454",500
"t_9455",298
"t_9456",208
"t_9457",500
"t_9458",497
"t_9459",500
"t_9460",500
"t_9461",500
"t_9462",500
"t_9463",500
"t_9464",308
"t_9465",297
"t_9466",500
"t_9467",260
"t_9468",277
"t_9469",500
"t_9470",234
"t_9471",500
"t_9472",500
"t_9473",170
"t_9474",500
"t_9475",500
"t_9476",500
"t_9477",500
"t_9478",106
"t_9479",500
"t_9480",500
"t_9481",313
"t_9482",28
"t_9483",237
"t_9484",500
"t_9485",500
"t_9486",500
"t_9487",398
"t_9488",500
"t_9489",237
"t_9490",500
"t_9491",500
"t_9492",253
"t_9493",458
"t_9494",500
"t_9495",292
"t_9496",273
"t_9497",419
"t_9498",422
"t_9499",342
"t_9500",500
"t_9501",500
"t_9502",197
"t_9503",212
"t_9504",500
"t_9505",137
"t_9506",336
"t_9507",500
"t_9508",500
"t_9509",500
"t_9510",245
"t_9511",413
"t_9512",500
"t_9513",500
"t_9514",271
"t_9515",500
"t_9516",500
"t_9517",500
"t_9518",500
"t_9519",500
"t_9520",281
"t_9521",500
"t_9522",435
"t_9523",500
"t_9524",421
"t_9525",500
"t_9526",500
"t_9527",444
"t_9528",342
"t_9529",365
"t_9530",500
"t_9531",423
"t_9532",500
"t_9533",500
"t_9534",337
"t_9535",500
"t_9536",84
"t_9537",158
"t_9538",500
"t_9539",408
"t_9540",500
"t_9541",500
"t_9542",500
"t_9543",85
"t_9544",500
"t_9545",500
"t_9546",500
"t_9547",312
"t_9548",500
"t_9549",500
"t_9550",500
"t_9551",500
"t_9552",500
"t_9553",500
"t_9554",199
"t_9555",500
"t_9556",500
"t_9557",500
"t_9558",500
"t_9559",432
"t_9560",500
"t_9561",500
"t_9562",500
"t_9563",500
"t_9564",57
"t_9565",304
"t_9566",369
"t_9567",500
"t_9568",500
"t_9569",500
"t_9570",500
"t_9571",500
"t_9572",500
"t_9573",500
"t_9574",500
"t_9575",500
"t_9576",500
"t_9577",373
"t_9578",500
"t_9579",500
"t_9580",500
"t_9581",448
"t_9582",500
"t_9583",486
"t_9584",361
"t_9585",415
"t_9586",500
"t_9587",500
"t_9588",175
"t_9589",500
"t_9590",500
"t_9591",500
"t_9592",500
"t_9593",329
"t_9594",500
"t_9595",148
"t_9596",500
"t_9597",500
"t_9598",500
"t_9599",286
"t_9600",500
"t_9601",500
"t_9602",500
"t_9603",500
"t_9604",500
"t_9605",500
"t_9606",283
"t_9607",445
"t_9608",453
"t_9609",500
"t_9610",500
"t_9611",500
"t_9612",500
"t_9613",246
"t_9614",500
"t_9615",500
"t_9616",500
"t_9617",111
"t_9618",500
"t_9619",261
"t_9620",500
"t_9621",500
"t_9622",150
"t_9623",500
"t_9624",500
"t_9625",500
"t_9626",500
"t_9627",500
"t_9628",283
"t_9629",500
"t_9630",332
"t_9631",500
"t_9632",500
"t_9633",500
"t_9634",157
"t_9635",500
"t_9636",474
"t_9637",318
"t_9638",500
"t_9639",500
"t_9640",500
"t_9641",500
"t_9642",500
"t_9643",334
"t_9644",252
"t_9645",500
"t_9646",379
"t_9647",500
"t_9648",500
"t_9649",500
"t_9650",500
"t_9651",216
"t_9652",416
"t_9653",500
"t_9654",398
"t_9655",68
"t_9656",156
"t_9657",500
"t_9658",500
"t_9659",500
"t_9660",350
"t_9661",500
"t_9662",330
"t_9663",419
"t_9664",500
"t_9665",500
"t_9666",156
"t_9667",500
"t_9668",500
"t_9669",394
"t_9670",306
"t_9671",500
"t_9672",500
"t_9673",500
"t_9674",500
"t_9675",500
"t_9676",189
"t_9677",500
"t_9678",175
"t_9679",500
"t_9680",500
"t_9681",500
"t_9682",500
"t_9683",500
"t_9684",500
"t_9685",500
"t_9686",295
"t_9687",256
"t_9688",500
"t_9689",500
"t_9690",500
"t_9691",500
"t_9692",500
"t_9693",500
"t_9694",206
"t_9695",375
"t_9696",500
"t_9697",500
"t_9698",500
"t_9699",500
"t_9700",500
"t_9701",500
"t_9702",408
"t_9703",211
"t_9704",500
"t_9705",500
"t_9706",500
"t_9707",500
"t_9708",288
"t_9709",481
"t_9710",115
"t_9711",101
"t_9712",500
"t_9713",500
"t_9714",450
"t_9715",500
"t_9716",500
"t_9717",480
"t_9718",54
"t_9719",500
"t_9720",500
"t_9721",500
"t_9722",500
"t_9723",307
"t_9724",500
"t_9725",500
"t_9726",500
"t_9727",500
"t_9728",294
"t_9729",500
"t_9730",500
"t_9731",500
"t_9732",179
"t_9733",251
"t_9734",500
"t_9735",364
"t_9736",129
"t_9737",500
"t_9738",500
"t_9739",492
"t_9740",500
"t_9741",159
"t_9742",500
"t_9743",496
"t_9744",500
"t_9745",485
"t_9746",500
"t_9747",302
"t_9748",500
"t_9749",500
"t_9750",500
"t_9751",141
"t_9752",500
"t_9753",140
"t_9754",500
"t_9755",410
"t_9756",500
"t_9757",500
"t_9758",500
"t_9759",500
"t_9760",500
"t_9761",263
"t_9762",500
"t_9763",500
"t_9764",131
"t_9765",416
"t_9766",271
"t_9767",500
"t_9768",500
"t_9769",500
"t_9770",264
"t_9771",500
"t_9772",500
"t_9773",500
"t_9774",500
"t_9775",500
"t_9776",321
"t_9777",500
"t_9778",500
"t_9779",500
"t_9780",500
"t_9781",500
"t_9782",279
"t_9783",500
"t_9784",500
"t_9785",124
"t_9786",500
"t_9787",500
"t_9788",237
"t_9789",500
"t_9790",500
"t_9791",500
"t_9792",500
"t_9793",356
"t_9794",500
"t_9795",500
"t_9796",500
"t_9797",500
"t_9798",500
"t_9799",500
"t_9800",500
"t_9801",500
"t_9802",500
"t_9803",485
"t_9804",500
"t_9805",500
"t_9806",446
"t_9807",500
"t_9808",500
"t_9809",500
"t_9810",500
"t_9811",500
"t_9812",336
"t_9813",500
"t_9814",285
"t_9815",500
"t_9816",396
"t_9817",392
"t_9818",500
"t_9819",341
"t_9820",465
"t_9821",448
"t_9822",139
"t_9823",500
"t_9824",303
"t_9825",193
"t_9826",500
"t_9827",500
"t_9828",308
"t_9829",206
"t_9830",247
"t_9831",500
"t_9832",500
"t_9833",500
"t_9834",500
"t_9835",474
"t_9836",500
"t_9837",500
"t_9838",500
"t_9839",500
"t_9840",500
"t_9841",500
"t_9842",500
"t_9843",500
"t_9844",500
"t_9845",500
"t_9846",500
"t_9847",500
"t_9848",356
"t_9849",500
"t_9850",484
"t_9851",500
"t_9852",436
"t_9853",500
"t_9854",313
"t_9855",500
"t_9856",500
"t_9857",500
"t_9858",500
"t_9859",279
"t_9860",500
"t_9861",500
"t_9862",500
"t_9863",289
"t_9864",500
"t_9865",500
"t_9866",77
"t_9867",500
"t_9868",500
"t_9869",500
"t_9870",304
"t_9871",29
"t_9872",313
"t_9873",137
"t_9874",434
"t_9875",500
"t_9876",500
"t_9877",331
"t_9878",500
"t_9879",500
"t_9880",466
"t_9881",500
"t_9882",190
"t_9883",323
"t_9884",500
"t_9885",500
"t_9886",500
"t_9887",184
"t_9888",475
"t_9889",500
"t_9890",500
"t_9891",214
"t_9892",500
"t_9893",500
"t_9894",500
"t_9895",500
"t_9896",500
"t_9897",500
"t_9898",500
"t_9899",114
"t_9900",500
"t_9901",500
"t_9902",500
"t_9903",301
"t_9904",500
"t_9905",500
"t_9906",500
"t_9907",500
"t_9908",500
"t_9909",500
"t_9910",500
"t_9911",229
"t_9912",500
"t_9913",500
"t_9914",500
"t_9915",500
"t_9916",500
"t_9917",256
"t_9918",500
"t_9919",500
"t_9920",500
"t_9921",500
"t_9922",500
"t_9923",500
"t_9924",500
"t_9925",415
"t_9926",500
"t_9927",500
"t_9928",365
"t_9929",500
"t_9930",253
"t_9931",500
"t_9932",500
"t_9933",500
"t_9934",336
"t_9935",263
"t_9936",500
"t_9937",500
"t_9938",500
"t_9939",500
"t_9940",360
"t_9941",500
"t_9942",500
"t_9943",500
"t_9944",204
"t_9945",301
"t_9946",72
"t_9947",NA
"t_9948",146
"t_9949",411
"t_9950",500
"t_9951",500
"t_9952",500
"t_9953",151
"t_9954",500
"t_9955",110
"t_9956",500
"t_9957",500
"t_9958",500
"t_9959",500
"t_9960",500
"t_9961",500
"t_9962",500
"t_9963",500
"t_9964",500
"t_9965",500
"t_9966",458
"t_9967",500
"t_9968",500
"t_9969",460
"t_9970",500
"t_9971",500
"t_9972",391
"t_9973",500
"t_9974",500
"t_9975",363
"t_9976",351
"t_9977",500
"t_9978",500
"t_9979",500
"t_9980",500
"t_9981",500
"t_9982",500
"t_9983",500
"t_9984",220
"t_9985",500
"t_9986",439
"t_9987",500
"t_9988",500
"t_9989",333
"t_9990",500
"t_9991",500
"t_9992",500
"t_9993",500
"t_9994",380
"t_9995",225
"t_9996",490
"t_9997",500
"t_9998",221
"t_9999",500
"t_10000",500
"t_10001",500
"t_10002",500
"t_10003",500
"t_10004",326
"t_10005",500
"t_10006",500
"t_10007",500
"t_10008",500
"t_10009",500
"t_10010",500
"t_10011",419
"t_10012",320
"t_10013",500
"t_10014",500
"t_10015",500
"t_10016",500
"t_10017",444
"t_10018",184
"t_10019",500
"t_10020",500
"t_10021",500
"t_10022",457
"t_10023",500
"t_10024",500
"t_10025",212
"t_10026",500
"t_10027",500
"t_10028",500
"t_10029",306
"t_10030",284
"t_10031",500
"t_10032",500
"t_10033",500
"t_10034",500
"t_10035",500
"t_10036",154
"t_10037",500
"t_10038",385
"t_10039",81
"t_10040",162
"t_10041",270
"t_10042",272
"t_10043",500
"t_10044",500
"t_10045",454
"t_10046",358
"t_10047",500
"t_10048",197
"t_10049",500
"t_10050",361
"t_10051",500
"t_10052",500
"t_10053",204
"t_10054",4
"t_10055",424
"t_10056",329
"t_10057",76
"t_10058",500
"t_10059",208
"t_10060",175
"t_10061",419
"t_10062",55
"t_10063",500
"t_10064",478
"t_10065",500
"t_10066",500
"t_10067",500
"t_10068",344
"t_10069",500
"t_10070",500
"t_10071",283
"t_10072",332
"t_10073",500
"t_10074",500
"t_10075",174
"t_10076",104
"t_10077",500
"t_10078",388
"t_10079",500
"t_10080",54
"t_10081",15
"t_10082",453
"t_10083",249
"t_10084",88
"t_10085",500
"t_10086",200
"t_10087",381
"t_10088",402
"t_10089",500
"t_10090",500
"t_10091",213
"t_10092",500
"t_10093",490
"t_10094",500
"t_10095",409
"t_10096",500
"t_10097",500
"t_10098",500
"t_10099",377
"t_10100",500
"t_10101",500
"t_10102",374
"t_10103",500
"t_10104",500
"t_10105",108
"t_10106",500
"t_10107",500
"t_10108",500
"t_10109",500
"t_10110",500
"t_10111",170
"t_10112",198
"t_10113",362
"t_10114",500
"t_10115",500
"t_10116",106
"t_10117",30
"t_10118",217
"t_10119",500
"t_10120",500
"t_10121",500
"t_10122",500
"t_10123",56
"t_10124",142
"t_10125",500
"t_10126",500
"t_10127",500
"t_10128",318
"t_10129",500
"t_10130",121
"t_10131",276
"t_10132",500
"t_10133",500
"t_10134",368
"t_10135",243
"t_10136",343
"t_10137",262
"t_10138",103
"t_10139",500
"t_10140",500
"t_10141",219
"t_10142",304
"t_10143",500
"t_10144",434
"t_10145",500
"t_10146",251
"t_10147",103
"t_10148",238
"t_10149",500
"t_10150",500
"t_10151",250
"t_10152",500
"t_10153",500
"t_10154",170
"t_10155",500
"t_10156",309
"t_10157",290
"t_10158",500
"t_10159",342
"t_10160",500
"t_10161",500
"t_10162",289
"t_10163",365
"t_10164",107
"t_10165",500
"t_10166",401
"t_10167",422
"t_10168",124
"t_10169",362
"t_10170",500
"t_10171",500
"t_10172",391
"t_10173",500
"t_10174",396
"t_10175",271
"t_10176",411
"t_10177",500
"t_10178",500
"t_10179",500
"t_10180",282
"t_10181",56
"t_10182",362
"t_10183",500
"t_10184",500
"t_10185",500
"t_10186",500
"t_10187",268
"t_10188",500
"t_10189",500
"t_10190",500
"t_10191",500
"t_10192",208
"t_10193",35
"t_10194",500
"t_10195",238
"t_10196",500
"t_10197",500
"t_10198",500
"t_10199",500
"t_10200",500
"t_10201",150
"t_10202",500
"t_10203",493
"t_10204",500
"t_10205",500
"t_10206",500
"t_10207",396
"t_10208",402
"t_10209",487
"t_10210",87
"t_10211",500
"t_10212",331
"t_10213",145
"t_10214",200
"t_10215",500
"t_10216",500
"t_10217",500
"t_10218",500
"t_10219",500
"t_10220",229
"t_10221",94
"t_10222",500
"t_10223",500
"t_10224",155
"t_10225",500
"t_10226",500
"t_10227",170
"t_10228",401
"t_10229",476
"t_10230",342
"t_10231",149
"t_10232",92
"t_10233",133
"t_10234",467
"t_10235",400
"t_10236",261
"t_10237",500
"t_10238",401
"t_10239",500
"t_10240",192
"t_10241",200
"t_10242",500
"t_10243",216
"t_10244",500
"t_10245",152
"t_10246",124
"t_10247",500
"t_10248",500
"t_10249",500
"t_10250",256
"t_10251",500
"t_10252",500
"t_10253",376
"t_10254",233
"t_10255",500
"t_10256",500
"t_10257",401
"t_10258",500
"t_10259",405
"t_10260",339
"t_10261",500
"t_10262",401
"t_10263",258
"t_10264",392
"t_10265",430
"t_10266",500
"t_10267",500
"t_10268",312
"t_10269",160
"t_10270",169
"t_10271",355
"t_10272",500
"t_10273",500
"t_10274",323
"t_10275",298
"t_10276",500
"t_10277",500
"t_10278",214
"t_10279",148
"t_10280",500
"t_10281",500
"t_10282",260
"t_10283",500
"t_10284",500
"t_10285",201
"t_10286",411
"t_10287",55
"t_10288",500
"t_10289",96
"t_10290",279
"t_10291",500
"t_10292",290
"t_10293",500
"t_10294",500
"t_10295",500
"t_10296",428
"t_10297",288
"t_10298",500
"t_10299",500
"t_10300",500
"t_10301",500
"t_10302",216
"t_10303",500
"t_10304",500
"t_10305",178
"t_10306",414
"t_10307",62
"t_10308",236
"t_10309",126
"t_10310",500
"t_10311",341
"t_10312",500
"t_10313",500
"t_10314",304
"t_10315",500
"t_10316",500
"t_10317",134
"t_10318",500
"t_10319",500
"t_10320",259
"t_10321",500
"t_10322",488
"t_10323",468
"t_10324",200
"t_10325",402
"t_10326",33
"t_10327",424
"t_10328",129
"t_10329",466
"t_10330",500
"t_10331",469
"t_10332",500
"t_10333",82
"t_10334",500
"t_10335",467
"t_10336",500
"t_10337",500
"t_10338",500
"t_10339",323
"t_10340",500
"t_10341",334
"t_10342",155
"t_10343",500
"t_10344",396
"t_10345",424
"t_10346",361
"t_10347",345
"t_10348",257
"t_10349",307
"t_10350",358
"t_10351",500
"t_10352",459
"t_10353",500
"t_10354",500
"t_10355",500
"t_10356",500
"t_10357",10
"t_10358",214
"t_10359",500
"t_10360",247
"t_10361",390
"t_10362",66
"t_10363",500
"t_10364",500
"t_10365",387
"t_10366",493
"t_10367",500
"t_10368",500
"t_10369",337
"t_10370",500
"t_10371",477
"t_10372",66
"t_10373",500
"t_10374",399
"t_10375",500
"t_10376",70
"t_10377",500
"t_10378",416
"t_10379",500
"t_10380",500
"t_10381",500
"t_10382",378
"t_10383",200
"t_10384",272
"t_10385",411
"t_10386",397
"t_10387",500
"t_10388",330
"t_10389",296
"t_10390",355
"t_10391",500
"t_10392",330
"t_10393",500
"t_10394",500
"t_10395",115
"t_10396",500
"t_10397",244
"t_10398",500
"t_10399",500
"t_10400",500
"t_10401",500
"t_10402",500
"t_10403",444
"t_10404",282
"t_10405",500
"t_10406",428
"t_10407",157
"t_10408",500
"t_10409",500
"t_10410",500
"t_10411",379
"t_10412",358
"t_10413",325
"t_10414",405
"t_10415",500
"t_10416",500
"t_10417",337
"t_10418",500
"t_10419",237
"t_10420",72
"t_10421",92
"t_10422",149
"t_10423",500
"t_10424",183
"t_10425",500
"t_10426",500
"t_10427",500
"t_10428",184
"t_10429",149
"t_10430",500
"t_10431",146
"t_10432",500
"t_10433",500
"t_10434",181
"t_10435",500
"t_10436",500
"t_10437",229
"t_10438",500
"t_10439",500
"t_10440",500
"t_10441",500
"t_10442",500
"t_10443",500
"t_10444",334
"t_10445",500
"t_10446",272
"t_10447",500
"t_10448",500
"t_10449",429
"t_10450",32
"t_10451",500
"t_10452",500
"t_10453",402
"t_10454",500
"t_10455",500
"t_10456",500
"t_10457",239
"t_10458",500
"t_10459",500
"t_10460",500
"t_10461",114
"t_10462",63
"t_10463",500
"t_10464",500
"t_10465",204
"t_10466",500
"t_10467",404
"t_10468",500
"t_10469",343
"t_10470",143
"t_10471",500
"t_10472",453
"t_10473",500
"t_10474",500
"t_10475",67
"t_10476",303
"t_10477",500
"t_10478",270
"t_10479",317
"t_10480",500
"t_10481",450
"t_10482",249
"t_10483",237
"t_10484",500
"t_10485",500
"t_10486",219
"t_10487",222
"t_10488",500
"t_10489",145
"t_10490",500
"t_10491",500
"t_10492",218
"t_10493",184
"t_10494",500
"t_10495",267
"t_10496",500
"t_10497",500
"t_10498",500
"t_10499",500
"t_10500",329
"t_10501",500
"t_10502",500
"t_10503",391
"t_10504",500
"t_10505",79
"t_10506",279
"t_10507",500
"t_10508",500
"t_10509",357
"t_10510",252
"t_10511",500
"t_10512",263
"t_10513",268
"t_10514",224
"t_10515",137
"t_10516",389
"t_10517",464
"t_10518",410
"t_10519",358
"t_10520",224
"t_10521",444
"t_10522",500
"t_10523",365
"t_10524",471
"t_10525",500
"t_10526",500
"t_10527",500
"t_10528",500
"t_10529",51
"t_10530",500
"t_10531",288
"t_10532",500
"t_10533",222
"t_10534",500
"t_10535",500
"t_10536",386
"t_10537",500
"t_10538",500
"t_10539",187
"t_10540",475
"t_10541",500
"t_10542",500
"t_10543",123
"t_10544",500
"t_10545",500
"t_10546",181
"t_10547",500
"t_10548",500
"t_10549",146
"t_10550",98
"t_10551",374
"t_10552",304
"t_10553",500
"t_10554",500
"t_10555",361
"t_10556",76
"t_10557",500
"t_10558",500
"t_10559",500
"t_10560",291
"t_10561",500
"t_10562",500
"t_10563",492
"t_10564",307
"t_10565",233
"t_10566",102
"t_10567",500
"t_10568",500
"t_10569",500
"t_10570",432
"t_10571",500
"t_10572",385
"t_10573",303
"t_10574",500
"t_10575",500
"t_10576",500
"t_10577",500
"t_10578",500
"t_10579",276
"t_10580",109
"t_10581",80
"t_10582",500
"t_10583",500
"t_10584",343
"t_10585",183
"t_10586",500
"t_10587",500
"t_10588",500
"t_10589",135
"t_10590",146
"t_10591",500
"t_10592",500
"t_10593",500
"t_10594",500
"t_10595",500
"t_10596",500
"t_10597",294
"t_10598",493
"t_10599",500
"t_10600",500
"t_10601",101
"t_10602",30
"t_10603",240
"t_10604",419
"t_10605",168
"t_10606",359
"t_10607",435
"t_10608",500
"t_10609",143
"t_10610",385
"t_10611",500
