"employee_id","promote_level_1","promote_level_2","time_work","promote_general","intern","num_job","num_company"
"t_6243",1,0,1934,1,0,3,1
"t_6245",0,1,456,1,0,1,1
"t_6246",0,0,4216,0,0,1,1
"t_6247",0,0,290,0,0,1,1
"t_6248",0,0,486,0,0,1,1
"t_6251",1,0,914,1,0,2,2
"t_6252",0,0,2496,0,0,3,3
"t_6254",0,0,167,0,0,1,1
"t_6255",0,0,928,0,1,2,1
"t_6256",0,0,290,0,0,1,1
"t_6257",0,0,943,0,0,1,1
"t_6258",0,0,594,0,0,1,1
"t_6260",1,1,2024,1,0,2,1
"t_6261",0,1,7990,1,0,2,2
"t_6262",0,0,989,0,0,3,2
"t_6264",0,0,4748,0,0,3,2
"t_6265",0,1,1447,1,0,1,1
"t_6268",1,0,1294,1,0,4,2
"t_6269",1,0,1690,1,0,4,2
"t_6270",0,1,2755,1,0,2,2
"t_6271",1,0,3120,1,0,4,3
"t_6272",1,0,2740,1,0,2,2
"t_6273",0,0,881,0,0,1,1
"t_6274",0,0,1050,0,0,2,2
"t_6275",0,0,1081,0,1,2,2
"t_6276",0,0,1643,0,0,3,2
"t_6277",0,0,3653,0,0,2,2
"t_6278",0,0,1461,0,0,1,1
"t_6280",0,0,989,0,0,1,1
"t_6286",0,0,382,0,1,2,2
"t_6289",0,0,2542,0,0,4,3
"t_6292",0,0,167,0,0,1,1
"t_6293",1,0,1096,1,0,4,4
"t_6294",0,0,1659,0,1,3,3
"t_6295",0,0,884,0,0,1,1
"t_6296",0,0,365,0,1,1,1
"t_6297",0,0,167,0,0,1,1
"t_6299",0,0,1843,0,0,2,2
"t_6300",0,0,1539,0,0,3,3
"t_6301",0,0,700,0,0,2,1
"t_6304",0,0,1034,0,0,2,1
"t_6305",0,0,1294,0,0,3,2
"t_6308",0,0,1569,0,0,3,2
"t_6309",0,0,NA,0,0,3,3
"t_6310",0,0,1600,0,1,3,3
"t_6312",0,0,365,0,0,1,1
"t_6314",0,0,1949,0,1,1,1
"t_6315",0,0,928,0,0,3,2
"t_6316",0,0,2573,0,0,2,2
"t_6317",0,1,NA,1,0,3,3
"t_6318",0,0,NA,0,0,2,2
"t_6319",0,0,6317,0,0,4,4
"t_6321",0,1,638,1,0,1,1
"t_6322",0,0,108,0,0,1,1
"t_6323",0,0,2634,0,0,2,2
"t_6324",0,0,1918,0,1,1,1
"t_6325",0,0,1036,0,0,4,4
"t_6326",0,0,1993,0,0,4,4
"t_6327",1,0,2450,1,0,5,4
"t_6328",0,0,838,0,0,2,1
"t_6329",0,0,273,0,0,2,1
"t_6331",0,1,1751,1,0,4,2
"t_6332",0,1,2330,1,0,4,2
"t_6333",0,0,2085,0,0,4,3
"t_6334",0,0,NA,0,0,2,2
"t_6336",0,0,7017,0,0,3,3
"t_6337",0,1,2634,1,0,4,2
"t_6339",0,0,897,0,0,2,2
"t_6341",0,0,716,0,0,1,1
"t_6342",0,0,259,0,1,1,1
"t_6344",0,0,2695,0,1,2,2
"t_6345",0,0,1478,0,1,2,2
"t_6347",0,0,2450,0,0,4,4
"t_6349",0,0,2132,0,0,2,2
"t_6351",1,1,1690,1,0,5,4
"t_6352",0,0,1720,0,0,3,3
"t_6354",1,1,1399,1,0,3,2
"t_6356",1,0,518,1,0,2,2
"t_6357",0,0,181,0,0,1,1
"t_6358",0,0,504,0,0,1,1
"t_6363",0,0,273,0,0,1,1
"t_6364",0,0,3806,0,0,2,2
"t_6365",1,1,3212,1,0,3,2
"t_6367",0,0,1751,0,0,4,3
"t_6368",0,0,1569,0,0,3,3
"t_6369",0,0,1781,0,0,2,2
"t_6370",0,0,0,0,0,1,1
"t_6372",1,1,1247,1,0,3,1
"t_6374",0,0,412,0,0,1,1
"t_6377",0,0,1263,0,0,2,2
"t_6379",0,0,485,0,0,1,1
"t_6380",0,0,212,0,0,4,4
"t_6382",0,0,1142,0,1,1,1
"t_6383",0,0,3151,0,0,4,4
"t_6384",0,0,1583,0,0,2,1
"t_6387",0,0,1781,0,0,3,2
"t_6389",0,0,181,0,0,1,1
"t_6390",0,0,3638,0,0,2,2
"t_6391",0,0,1142,0,0,2,1
"t_6394",0,1,792,1,0,1,1
"t_6395",1,0,2908,1,0,5,4
"t_6396",0,0,532,0,1,2,1
"t_6397",0,0,1934,0,0,1,1
"t_6398",0,0,2877,0,0,3,3
"t_6399",0,1,2024,1,0,2,1
"t_6401",0,0,897,0,0,3,3
"t_6402",0,0,0,0,0,1,1
"t_6403",0,0,412,0,1,2,2
"t_6406",0,0,1020,0,0,4,3
"t_6407",0,0,1478,0,0,1,1
"t_6409",1,1,2877,1,0,3,3
"t_6410",0,0,428,0,0,4,2
"t_6413",0,0,78,0,0,1,1
"t_6414",0,0,1294,0,0,1,1
"t_6415",0,0,685,0,0,2,1
"t_6416",0,0,276,0,0,1,1
"t_6417",0,1,4308,1,0,4,1
"t_6418",1,1,2877,1,0,4,3
"t_6419",0,0,1751,0,0,1,1
"t_6420",1,0,2250,1,0,1,1
"t_6422",0,0,808,0,0,1,1
"t_6423",0,1,1263,1,0,5,5
"t_6425",0,0,1218,0,1,3,3
"t_6426",0,0,2450,0,0,4,4
"t_6429",0,0,320,0,0,1,1
"t_6430",1,1,2634,1,0,3,1
"t_6431",0,0,1720,0,0,2,2
"t_6432",0,1,504,1,0,1,1
"t_6433",0,0,488,0,0,1,1
"t_6434",0,0,3061,0,0,1,1
"t_6435",0,0,838,0,0,3,2
"t_6437",0,0,2389,0,0,2,2
"t_6439",0,1,1050,1,0,5,5
"t_6441",0,0,274,0,0,1,1
"t_6442",0,0,2816,0,0,3,3
"t_6444",0,0,2573,0,0,3,1
"t_6446",0,0,594,0,0,1,1
"t_6447",1,1,3546,1,0,4,4
"t_6449",0,0,1416,0,0,5,5
"t_6451",0,0,532,0,0,2,1
"t_6452",0,0,320,0,0,2,1
"t_6453",1,0,NA,1,0,1,1
"t_6454",0,0,1416,0,0,2,1
"t_6455",0,0,685,0,0,2,2
"t_6456",0,0,426,0,0,1,1
"t_6457",0,0,2116,0,0,2,2
"t_6459",1,1,1399,1,0,3,2
"t_6460",0,0,2511,0,0,5,5
"t_6462",0,0,2085,0,1,2,2
"t_6463",0,0,1965,0,0,2,1
"t_6466",0,0,1508,0,0,5,5
"t_6467",0,0,850,0,0,2,2
"t_6469",0,0,2358,0,0,3,3
"t_6470",0,1,838,1,0,2,2
"t_6472",0,0,2116,0,0,2,2
"t_6473",0,0,1628,0,1,3,2
"t_6474",0,0,685,0,0,1,1
"t_6475",0,0,594,0,0,1,1
"t_6476",0,0,198,0,0,1,1
"t_6477",0,0,1781,0,0,3,2
"t_6478",0,0,579,0,0,1,1
"t_6479",0,0,212,0,0,2,1
"t_6480",1,1,NA,1,0,4,4
"t_6481",0,1,2573,1,0,5,4
"t_6482",0,0,1203,0,0,2,1
"t_6483",0,0,473,0,0,2,2
"t_6486",0,0,2358,0,0,2,2
"t_6487",0,0,426,0,0,2,1
"t_6488",0,0,457,0,0,2,2
"t_6489",0,0,777,0,0,1,1
"t_6490",0,0,563,0,0,1,1
"t_6491",0,0,153,0,0,1,1
"t_6493",0,0,1569,0,0,2,2
"t_6495",1,0,1904,1,0,3,2
"t_6497",0,1,959,1,0,2,1
"t_6498",0,0,1447,0,0,3,3
"t_6499",1,0,2939,1,0,5,3
"t_6500",0,0,2116,0,0,1,1
"t_6501",1,0,3760,1,0,2,2
"t_6502",0,0,443,0,1,2,1
"t_6503",0,0,777,0,0,2,2
"t_6504",1,0,1965,1,0,2,1
"t_6505",0,0,1263,0,1,3,3
"t_6507",0,0,198,0,0,1,1
"t_6508",0,0,365,0,0,1,1
"t_6509",0,0,1569,0,1,2,2
"t_6510",0,0,1020,0,0,3,2
"t_6511",0,0,1004,0,0,2,2
"t_6512",0,0,1050,0,0,3,3
"t_6513",0,0,139,0,1,1,1
"t_6514",0,0,2969,0,0,3,3
"t_6515",0,0,1720,0,1,1,1
"t_6516",0,0,869,0,0,2,2
"t_6517",0,0,1173,0,0,2,2
"t_6518",0,0,1508,0,0,3,3
"t_6519",0,0,2420,0,0,4,3
"t_6520",0,0,975,0,1,1,1
"t_6521",1,0,3181,1,0,2,2
"t_6522",0,0,2116,0,0,4,4
"t_6523",0,0,808,0,0,4,3
"t_6524",0,0,1934,0,0,3,3
"t_6525",0,0,1173,0,1,2,1
"t_6526",0,0,699,0,0,1,1
"t_6527",0,0,2085,0,0,2,2
"t_6528",0,0,2116,0,0,4,3
"t_6529",1,0,2511,1,0,4,2
"t_6530",0,0,1173,0,0,3,3
"t_6531",0,0,532,0,1,2,2
"t_6532",0,0,2603,0,0,1,1
"t_6533",0,0,1004,0,0,4,4
"t_6534",0,0,2634,0,0,5,5
"t_6535",0,0,334,0,0,2,1
"t_6536",0,0,2299,0,0,4,3
"t_6537",0,0,1934,0,0,3,3
"t_6538",0,0,1263,0,1,2,2
"t_6539",0,0,NA,0,0,3,2
"t_6540",0,0,1478,0,0,2,2
"t_6541",0,1,2511,1,0,5,3
"t_6542",0,0,2755,0,1,3,3
"t_6543",0,0,1203,0,0,2,2
"t_6544",0,0,808,0,1,2,2
"t_6545",0,0,959,0,0,2,2
"t_6546",0,0,2664,0,0,3,3
"t_6547",0,0,153,0,1,1,1
"t_6548",0,0,777,0,1,2,1
"t_6549",0,0,2724,0,0,2,2
"t_6550",0,0,2969,0,0,3,3
"t_6551",0,0,1203,0,0,1,1
"t_6552",0,0,2847,0,0,1,1
"t_6553",0,0,1569,0,0,2,2
"t_6554",0,0,2755,0,0,5,3
"t_6555",0,0,3454,0,0,3,3
"t_6557",1,0,685,1,0,3,2
"t_6558",0,0,3000,0,0,3,3
"t_6559",0,0,276,0,0,2,1
"t_6560",1,0,3881,1,0,4,2
"t_6561",0,1,1751,1,0,2,2
"t_6562",1,0,1904,1,0,3,3
"t_6563",0,0,1461,0,0,4,3
"t_6564",1,0,685,1,1,2,1
"t_6565",0,0,366,0,0,1,1
"t_6566",0,0,290,0,0,1,1
"t_6568",0,0,2146,0,0,2,2
"t_6569",0,0,1386,0,1,1,1
"t_6570",0,0,1187,0,1,1,1
"t_6571",0,0,1234,0,0,1,1
"t_6572",0,0,989,0,0,3,3
"t_6573",0,0,1659,0,0,2,2
"t_6574",0,0,1203,0,0,5,4
"t_6575",0,0,198,0,0,1,1
"t_6576",0,0,655,0,1,1,1
"t_6577",0,0,2330,0,0,3,3
"t_6578",0,0,638,0,0,4,4
"t_6579",0,0,1751,0,0,2,2
"t_6580",0,0,304,0,0,1,1
"t_6581",0,0,1431,0,0,3,3
"t_6582",0,0,594,0,0,1,1
"t_6583",0,0,685,0,0,1,1
"t_6584",0,0,685,0,0,2,2
"t_6585",0,0,790,0,0,1,1
"t_6586",0,0,1173,0,0,2,1
"t_6587",0,0,122,0,0,1,1
"t_6589",0,0,1369,0,1,3,2
"t_6590",0,0,1934,0,0,2,1
"t_6592",0,0,989,0,0,1,1
"t_6593",0,0,1447,0,1,2,2
"t_6594",1,1,1203,1,0,2,1
"t_6596",0,0,1386,0,0,3,2
"t_6597",0,0,1478,0,0,1,1
"t_6598",0,0,290,0,1,1,1
"t_6599",0,0,1020,0,1,3,3
"t_6600",0,0,883,0,1,1,1
"t_6601",0,0,3485,0,0,2,2
"t_6602",0,0,304,0,0,2,2
"t_6603",0,0,1416,0,0,2,2
"t_6604",0,0,1539,0,1,3,3
"t_6606",0,0,504,0,1,2,2
"t_6607",1,0,716,1,0,2,2
"t_6608",0,0,563,0,0,1,1
"t_6609",1,0,1020,1,0,3,3
"t_6610",0,0,777,0,0,2,2
"t_6611",0,0,92,0,0,1,1
"t_6612",0,0,395,0,0,2,2
"t_6613",1,1,2208,1,1,3,3
"t_6614",0,0,1447,0,1,1,1
"t_6615",0,1,1294,1,0,2,1
"t_6616",0,0,1720,0,0,2,2
"t_6617",0,1,2939,1,0,2,2
"t_6618",0,0,184,0,0,1,1
"t_6619",0,0,1628,0,1,2,2
"t_6620",0,0,1508,0,1,3,2
"t_6621",0,0,2177,0,1,4,3
"t_6623",0,0,1386,0,0,2,1
"t_6624",0,0,1447,0,0,2,2
"t_6625",0,0,943,0,0,3,2
"t_6626",0,0,747,0,1,1,1
"t_6627",1,0,2573,1,0,4,3
"t_6629",0,0,4430,0,0,2,2
"t_6630",0,0,337,0,0,1,1
"t_6632",0,0,1386,0,0,3,2
"t_6633",0,0,1294,0,0,5,2
"t_6635",0,0,959,0,1,2,2
"t_6636",0,0,670,0,0,2,2
"t_6638",0,0,2358,0,0,4,3
"t_6639",0,0,92,0,0,1,1
"t_6640",0,0,3454,0,0,3,3
"t_6641",0,0,2450,0,1,2,2
"t_6642",0,0,335,0,0,1,1
"t_6643",0,0,1993,0,0,4,2
"t_6645",0,0,2330,0,0,3,3
"t_6646",0,0,2116,0,0,3,3
"t_6647",0,0,838,0,1,2,2
"t_6648",0,0,1203,0,0,3,3
"t_6649",0,0,2177,0,0,1,1
"t_6650",0,0,2786,0,0,2,1
"t_6651",0,0,337,0,0,1,1
"t_6652",0,0,2068,0,0,3,2
"t_6654",0,0,3120,0,0,4,4
"t_6655",0,0,563,0,1,1,1
"t_6656",0,0,518,0,0,3,1
"t_6657",0,0,624,0,0,3,2
"t_6658",1,0,NA,1,0,3,3
"t_6659",0,0,685,0,1,1,1
"t_6660",0,0,1934,0,0,2,2
"t_6661",0,0,2603,0,0,3,3
"t_6662",0,0,869,0,0,2,2
"t_6663",0,0,1294,0,0,4,3
"t_6664",0,0,1965,0,0,1,1
"t_6665",0,0,259,0,1,1,1
"t_6666",0,0,747,0,0,1,1
"t_6668",0,0,2573,0,0,4,2
"t_6670",0,0,1812,0,1,3,2
"t_6671",0,0,1020,0,1,2,2
"t_6672",0,0,1584,0,0,3,3
"t_6673",0,0,2116,0,0,3,2
"t_6674",0,0,443,0,1,1,1
"t_6676",0,0,943,0,0,2,1
"t_6677",0,0,2664,0,0,3,3
"t_6679",0,0,1005,0,0,1,1
"t_6680",0,0,1659,0,0,3,3
"t_6681",0,0,1751,0,0,1,1
"t_6682",0,1,2649,1,0,1,1
"t_6683",0,0,2603,0,0,1,1
"t_6684",0,0,4703,0,0,3,2
"t_6685",0,0,2299,0,0,4,4
"t_6686",0,0,1795,0,0,2,2
"t_6687",0,0,320,0,1,1,1
"t_6688",0,0,2908,0,0,4,4
"t_6689",0,0,2358,0,0,2,1
"t_6691",0,0,928,0,0,3,3
"t_6693",1,1,1795,1,0,4,3
"t_6694",0,0,1569,0,1,3,2
"t_6695",0,0,716,0,0,2,1
"t_6696",0,0,473,0,0,1,1
"t_6697",0,0,943,0,0,1,1
"t_6698",0,0,2389,0,0,1,1
"t_6699",0,0,838,0,0,1,1
"t_6700",0,1,1126,1,0,2,2
"t_6701",0,0,2542,0,0,3,3
"t_6702",0,0,716,0,0,3,3
"t_6703",0,0,548,0,0,1,1
"t_6704",0,0,2238,0,0,1,1
"t_6705",0,0,1416,0,0,2,2
"t_6706",1,0,777,1,0,1,1
"t_6707",0,0,2573,0,1,4,1
"t_6708",0,0,2024,0,1,1,1
"t_6709",0,0,259,0,1,1,1
"t_6710",0,0,1050,0,0,4,4
"t_6711",0,0,486,0,1,2,2
"t_6712",0,0,198,0,0,1,1
"t_6713",0,0,1142,0,0,1,1
"t_6715",0,0,212,0,1,1,1
"t_6716",0,0,838,0,0,4,4
"t_6717",0,0,139,0,1,1,1
"t_6718",0,0,304,0,0,1,1
"t_6719",0,0,1203,0,0,1,1
"t_6720",1,0,594,1,0,2,2
"t_6721",0,0,NA,0,0,3,3
"t_6722",0,0,2695,0,0,2,2
"t_6723",0,0,1600,0,0,1,1
"t_6724",0,0,1127,0,1,1,1
"t_6725",0,0,382,0,0,1,1
"t_6726",1,0,3942,1,0,5,4
"t_6727",0,1,426,1,0,1,1
"t_6728",0,0,2908,0,0,4,3
"t_6729",0,0,3638,0,0,2,1
"t_6730",0,0,2330,0,1,4,3
"t_6731",0,0,1904,0,1,2,2
"t_6732",0,0,259,0,0,1,1
"t_6733",0,0,730,0,0,1,1
"t_6734",0,0,1416,0,0,3,3
"t_6735",0,0,6164,0,0,2,2
"t_6736",0,0,1386,0,1,2,2
"t_6737",0,0,1400,0,0,3,3
"t_6738",0,0,2146,0,0,3,3
"t_6739",0,1,2755,1,0,3,2
"t_6740",0,0,1325,0,0,1,1
"t_6741",0,0,153,0,1,1,1
"t_6742",0,0,838,0,0,1,1
"t_6743",0,0,4461,0,0,2,2
"t_6744",0,0,2908,0,0,4,4
"t_6745",0,0,2511,0,0,2,1
"t_6746",0,0,244,0,0,1,1
"t_6747",0,0,777,0,0,2,2
"t_6749",0,1,777,1,0,2,2
"t_6750",0,0,1096,0,0,2,2
"t_6751",0,0,1478,0,0,4,3
"t_6753",0,0,1081,0,1,4,3
"t_6754",0,0,1600,0,0,2,1
"t_6755",0,0,1050,0,1,1,1
"t_6756",0,0,1263,0,1,2,2
"t_6757",0,1,NA,1,0,2,1
"t_6758",0,0,2908,0,1,3,2
"t_6759",0,0,2573,0,0,2,2
"t_6760",0,0,NA,0,0,2,2
"t_6761",1,0,NA,1,0,1,1
"t_6762",0,0,3242,0,1,2,2
"t_6763",0,0,1203,0,0,2,2
"t_6764",0,0,1522,0,0,1,1
"t_6765",0,0,685,0,0,2,1
"t_6766",0,0,2511,0,0,3,3
"t_6767",0,0,1628,0,0,1,1
"t_6768",0,0,1569,0,0,2,2
"t_6769",0,0,2116,0,1,3,3
"t_6770",0,0,290,0,1,1,1
"t_6771",0,0,320,0,0,1,1
"t_6772",0,0,NA,0,0,3,3
"t_6773",0,0,1203,0,1,2,2
"t_6774",0,0,412,0,0,1,1
"t_6775",1,0,1050,1,1,2,1
"t_6776",0,0,1173,0,0,2,2
"t_6777",0,0,928,0,1,2,2
"t_6779",0,1,1126,1,0,2,2
"t_6780",0,0,122,0,1,1,1
"t_6781",1,0,2495,1,0,5,3
"t_6782",0,0,412,0,0,1,1
"t_6783",0,0,31,0,0,1,1
"t_6784",0,0,351,0,0,1,1
"t_6788",0,0,1279,0,0,1,1
"t_6789",0,0,2116,0,0,4,4
"t_6790",0,0,2358,0,0,5,4
"t_6791",0,0,290,0,1,1,1
"t_6792",0,0,1020,0,0,2,2
"t_6793",0,0,1751,0,1,4,3
"t_6794",0,1,1659,1,0,5,4
"t_6795",0,0,320,0,0,1,1
"t_6796",0,0,1355,0,0,3,3
"t_6797",0,0,504,0,0,2,1
"t_6798",0,0,1781,0,0,2,1
"t_6799",0,0,1050,0,1,3,3
"t_6801",0,0,122,0,0,1,1
"t_6802",0,0,504,0,0,1,1
"t_6803",0,0,214,0,0,1,1
"t_6804",1,1,5464,1,0,3,3
"t_6805",0,0,351,0,1,1,1
"t_6806",0,0,1294,0,1,3,3
"t_6807",0,0,2908,0,0,3,3
"t_6808",0,0,1948,0,0,4,4
"t_6809",1,0,2131,1,0,3,1
"t_6810",0,0,1308,0,0,3,3
"t_6813",0,0,1751,0,1,4,3
"t_6814",0,0,1720,0,0,1,1
"t_6815",0,0,1294,0,0,1,1
"t_6816",0,0,655,0,0,1,1
"t_6817",0,0,1004,0,0,3,3
"t_6818",0,0,1659,0,1,3,2
"t_6819",0,0,1720,0,0,1,1
"t_6820",0,0,1081,0,1,2,2
"t_6821",1,0,NA,1,0,3,3
"t_6822",0,0,151,0,0,1,1
"t_6823",0,0,214,0,0,1,1
"t_6824",0,0,122,0,0,1,1
"t_6825",0,0,212,0,0,1,1
"t_6827",0,0,1569,0,0,1,1
"t_6828",1,0,1355,1,0,3,2
"t_6829",0,0,1508,0,0,2,1
"t_6830",0,0,1218,0,0,3,3
"t_6831",0,0,304,0,0,2,2
"t_6832",0,0,1965,0,0,5,3
"t_6833",0,0,259,0,1,1,1
"t_6834",0,0,1965,0,0,5,5
"t_6835",0,0,1142,0,0,2,2
"t_6836",1,0,2634,1,0,3,2
"t_6837",0,1,2481,1,0,4,2
"t_6838",0,0,3061,0,0,2,2
"t_6839",0,0,1277,0,0,2,2
"t_6840",0,0,290,0,1,1,1
"t_6842",0,0,1781,0,1,2,2
"t_6843",0,0,2024,0,0,2,2
"t_6844",1,0,6468,1,0,2,2
"t_6845",0,0,791,0,0,2,2
"t_6846",0,0,1600,0,1,3,1
"t_6847",0,0,2116,0,0,1,1
"t_6848",0,0,1461,0,0,3,3
"t_6849",0,0,473,0,0,2,2
"t_6850",0,0,2238,0,0,4,2
"t_6851",0,1,1795,1,0,2,2
"t_6852",1,0,2299,1,0,3,2
"t_6853",0,0,3030,0,1,2,2
"t_6854",0,0,396,0,1,1,1
"t_6855",0,0,777,0,1,1,1
"t_6857",0,0,1050,0,0,3,3
"t_6858",0,0,243,0,1,1,1
"t_6859",0,0,1277,0,0,2,2
"t_6860",0,0,2208,0,1,3,3
"t_6861",0,0,1751,0,1,1,1
"t_6862",0,0,989,0,1,1,1
"t_6863",0,0,4703,0,0,5,3
"t_6864",0,0,547,0,1,2,2
"t_6865",1,1,3304,1,0,4,3
"t_6867",0,0,2177,0,0,4,2
"t_6868",0,1,2299,1,0,2,2
"t_6869",0,0,NA,0,0,3,3
"t_6870",0,1,108,1,0,1,1
"t_6871",0,0,290,0,0,1,1
"t_6872",0,0,1659,0,0,2,1
"t_6873",0,0,395,0,0,2,2
"t_6874",0,0,504,0,0,1,1
"t_6875",0,0,1112,0,0,3,3
"t_6876",0,0,1934,0,0,3,3
"t_6877",1,0,532,1,0,2,1
"t_6878",0,0,838,0,0,2,2
"t_6879",0,0,473,0,0,2,2
"t_6880",0,1,1765,1,0,3,2
"t_6881",0,0,594,0,0,1,1
"t_6882",0,0,1050,0,0,2,2
"t_6883",0,0,61,0,1,1,1
"t_6884",0,0,716,0,1,2,2
"t_6885",0,0,1142,0,1,3,1
"t_6886",0,0,274,0,1,1,1
"t_6887",0,0,1539,0,1,3,3
"t_6888",0,0,1127,0,0,1,1
"t_6889",0,0,412,0,1,1,1
"t_6890",0,0,2238,0,0,2,2
"t_6891",0,0,1934,0,1,3,2
"t_6892",1,1,1447,1,0,4,3
"t_6893",0,0,2299,0,0,2,2
"t_6894",0,0,1478,0,0,1,1
"t_6895",0,0,2816,0,0,3,2
"t_6896",0,0,274,0,0,1,1
"t_6897",0,1,1659,1,0,2,2
"t_6898",0,0,198,0,0,1,1
"t_6899",0,0,212,0,0,1,1
"t_6900",0,0,1020,0,0,3,3
"t_6901",0,0,443,0,1,1,1
"t_6903",0,0,2238,0,0,1,1
"t_6904",0,0,3530,0,0,2,2
"t_6905",0,0,1659,0,0,3,3
"t_6907",0,0,989,0,0,2,2
"t_6908",0,0,1873,0,0,1,1
"t_6909",0,0,NA,0,0,2,2
"t_6910",1,0,2816,1,0,4,4
"t_6911",0,0,92,0,0,1,1
"t_6913",0,0,382,0,0,1,1
"t_6914",0,0,685,0,0,1,1
"t_6915",0,0,1904,0,1,2,2
"t_6916",0,0,777,0,0,1,1
"t_6917",0,0,1050,0,0,3,3
"t_6918",0,0,1584,0,0,5,5
"t_6919",0,0,1188,0,0,2,2
"t_6920",0,0,624,0,0,1,1
"t_6921",0,1,1628,1,0,5,3
"t_6922",0,0,1386,0,0,2,2
"t_6923",0,0,2146,0,0,2,2
"t_6924",0,0,1338,0,0,2,2
"t_6925",1,0,1263,1,0,2,2
"t_6926",0,0,1037,0,0,2,2
"t_6927",0,1,897,1,0,3,3
"t_6928",0,0,549,0,0,1,1
"t_6929",0,0,2116,0,0,4,3
"t_6930",0,0,655,0,0,1,1
"t_6931",0,0,1447,0,0,3,2
"t_6932",0,1,2420,1,0,3,3
"t_6933",0,0,4034,0,0,3,3
"t_6934",0,0,1173,0,0,1,1
"t_6935",0,0,1600,0,0,1,1
"t_6936",1,0,1751,1,0,2,1
"t_6939",0,0,1050,0,0,2,2
"t_6940",0,0,2299,0,1,4,3
"t_6941",0,1,2389,1,0,4,3
"t_6942",1,0,1904,1,0,4,3
"t_6943",0,0,2085,0,0,2,2
"t_6944",0,0,1263,0,0,1,1
"t_6946",1,0,2330,1,1,3,2
"t_6947",1,0,1081,1,0,2,2
"t_6948",0,1,NA,1,0,5,5
"t_6949",0,0,334,0,1,1,1
"t_6950",0,0,1873,0,1,1,1
"t_6951",0,0,747,0,1,2,2
"t_6952",0,0,1581,0,1,3,3
"t_6953",0,0,NA,0,0,2,2
"t_6954",0,0,1751,0,0,2,2
"t_6955",0,0,412,0,0,3,2
"t_6956",0,0,655,0,0,2,2
"t_6957",0,0,198,0,0,1,1
"t_6958",0,0,1812,0,0,4,4
"t_6959",0,0,1187,0,0,2,2
"t_6960",0,0,1643,0,0,4,3
"t_6962",0,0,2116,0,0,3,3
"t_6963",0,0,1993,0,0,3,3
"t_6965",0,0,2358,0,0,3,3
"t_6966",0,0,3030,0,0,2,2
"t_6967",0,0,716,0,0,1,1
"t_6970",0,0,959,0,1,2,1
"t_6971",0,0,1294,0,1,3,3
"t_6972",0,0,473,0,1,1,1
"t_6973",1,1,1781,1,0,5,2
"t_6975",0,0,1447,0,0,2,2
"t_6976",0,0,532,0,0,1,1
"t_6977",0,0,3485,0,0,2,2
"t_6978",0,0,2481,0,0,3,3
"t_6979",1,0,1020,1,0,3,3
"t_6980",0,0,1751,0,0,2,2
"t_6981",0,0,1539,0,0,3,2
"t_6982",0,0,2603,0,0,3,3
"t_6983",0,0,3242,0,0,3,2
"t_6984",0,0,1325,0,0,2,2
"t_6987",0,0,1934,0,0,2,2
"t_6988",0,0,532,0,0,1,1
"t_6989",0,0,443,0,1,1,1
"t_6992",0,0,2877,0,0,4,2
"t_6993",1,0,334,1,0,2,2
"t_6994",0,0,1645,0,0,2,1
"t_6995",0,0,259,0,1,1,1
"t_6997",0,0,655,0,0,3,3
"t_6999",1,0,1294,1,0,2,2
"t_7000",0,0,1067,0,1,2,2
"t_7001",0,0,382,0,1,1,1
"t_7002",0,0,789,0,0,3,3
"t_7003",0,0,1416,0,0,2,2
"t_7004",0,0,382,0,0,1,1
"t_7005",0,0,1659,0,0,4,4
"t_7006",0,0,1142,0,0,2,2
"t_7007",0,0,928,0,0,1,1
"t_7008",0,0,685,0,1,1,1
"t_7009",1,0,2695,1,0,5,5
"t_7010",0,0,1569,0,0,4,4
"t_7011",0,0,3365,0,0,2,2
"t_7012",0,0,1142,0,1,1,1
"t_7013",0,0,1081,0,0,4,4
"t_7014",0,0,685,0,0,1,1
"t_7015",0,0,443,0,0,1,1
"t_7016",0,1,1188,1,0,3,3
"t_7017",1,0,1765,1,0,2,2
"t_7018",0,0,3334,0,0,2,2
"t_7019",0,0,1386,0,0,3,2
"t_7020",0,0,1081,0,0,4,3
"t_7021",0,1,2269,1,0,5,2
"t_7022",0,0,1371,0,0,3,3
"t_7023",0,0,4856,0,0,3,3
"t_7024",1,0,2724,1,0,4,1
"t_7025",0,1,2330,1,0,3,2
"t_7026",0,0,1993,0,0,3,2
"t_7027",0,0,1173,0,0,3,3
"t_7028",1,0,3730,1,0,2,1
"t_7029",0,0,396,0,0,1,1
"t_7030",0,0,2664,0,1,3,3
"t_7031",0,0,897,0,0,2,1
"t_7033",0,0,1142,0,0,2,2
"t_7034",0,0,1767,0,0,4,3
"t_7035",0,0,320,0,1,1,1
"t_7036",0,0,869,0,1,2,2
"t_7037",0,0,1508,0,0,2,2
"t_7038",0,0,NA,0,0,1,1
"t_7039",0,0,2695,0,0,3,2
"t_7040",0,0,382,0,0,1,1
"t_7041",0,0,655,0,0,1,1
"t_7042",0,0,1781,0,0,2,2
"t_7043",0,0,457,0,0,1,1
"t_7044",0,0,2603,0,0,4,4
"t_7045",0,0,3304,0,1,2,2
"t_7046",0,0,2481,0,0,5,5
"t_7047",0,0,3426,0,0,2,2
"t_7048",0,0,624,0,0,3,2
"t_7049",0,0,1020,0,0,1,1
"t_7050",0,0,4003,0,0,4,2
